decision_season,fg_id,buy_season,keeper_salary,years_control_left,kept,rp_prior,PA_prior,IP_prior,SV_prior,role,pos_group,birth_year,played_prior,age,is_pit,name,rp_realised,played,rebuy_price,value_realised,value_ex_ante,surplus_realised,surplus_ex_ante,right_call_realised,right_call_ex_ante
2025,14374,2024,22,2,1,7.889574932035608,0.0,134.0,0.0,PIT,UNKNOWN,1993.0,1,32.0,1,Tyler Glasnow,4.433611566125279,1,,0.0,21.58411671649778,-22.0,-0.4158832835022217,0,0
2025,33829,2024,4,2,1,11.021401323609751,0.0,173.33333333333331,0.0,PIT,UNKNOWN,1993.0,1,32.0,1,Shota Imanaga,6.451454910471881,1,,12.205307116255144,42.00856181646277,8.205307116255144,38.00856181646277,1,1
2025,9777,2024,12,2,0,6.074060397213206,635.0,0.0,0.0,HIT,CI,1991.0,1,34.0,0,Nolan Arenado,3.487298390299823,1,8.0,0.0,9.744099963196595,12.0,2.2559000368034052,1,1
2025,33333,2024,16,2,1,6.653560820648505,557.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,24.0,0,Wyatt Langford,6.2988159506954124,1,,11.209860477687393,13.523356251381731,-4.790139522312607,-2.476643748618269,0,0
2025,12856,2024,13,2,1,5.146817178063286,614.0,0.0,0.0,HIT,UNKNOWN,1989.0,1,36.0,0,George Springer,10.31310265536145,1,,37.389337933894865,3.6970124634570705,24.389337933894865,-9.302987536542929,1,0
2025,17995,2024,26,2,0,6.598532818001484,0.0,204.66666666666663,0.0,PIT,UNKNOWN,1996.0,1,29.0,1,Logan Webb,9.34941907792737,1,22.0,31.104601853378238,13.164486927702551,-5.104601853378238,12.835513072297449,0,1
2025,20043,2024,26,2,0,4.168042806712311,425.0,0.0,0.0,HIT,UNKNOWN,1997.0,1,28.0,0,Luis Robert,5.16185030385031,1,18.0,3.795052141883689,0.0,22.204947858116313,26.0,1,1
2025,17998,2024,4,2,0,5.113078326151187,0.0,45.333333333333336,23.0,PIT,RP,1993.0,1,32.0,1,Pete Fairbanks,7.949218210501285,1,1.0,21.973084914058642,3.4769819628940533,-17.973084914058642,0.5230180371059467,0,1
2025,18525,2024,17,2,1,9.774205553294756,0.0,189.33333333333331,0.0,PIT,UNKNOWN,1995.0,1,30.0,1,Dylan Cease,2.365094156223481,1,,0.0,33.8748793083134,-17.0,16.874879308313403,0,1
2025,15454,2024,1,2,1,4.169101834401489,0.0,145.66666666666663,0.0,PIT,UNKNOWN,1993.0,1,32.0,1,Nick Pivetta,11.98000516530438,1,,48.260170012237175,0.0,47.260170012237175,-1.0,1,0
2025,19556,2024,31,2,0,9.86016033929488,635.0,0.0,0.0,HIT,UTIL,1997.0,1,28.0,0,Yordan Alvarez,1.9084572925157304,1,31.0,0.0,34.4354400125919,31.0,-3.435440012591897,1,0
2025,31349,2024,1,2,1,0.5147385607693598,155.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,24.0,0,Victor Scott II,4.012212210667519,1,,0.0,0.0,-1.0,-1.0,0,0
2025,17548,2024,1,2,0,6.3212784668068265,663.0,0.0,0.0,HIT,OF,1993.0,1,32.0,0,Taylor Ward,7.254076312106871,1,6.0,17.439663911336364,11.356351492757375,-16.439663911336364,-10.356351492757375,0,0
2025,23697,2024,36,2,0,7.795254108452787,613.0,0.0,0.0,HIT,UNKNOWN,2000.0,1,25.0,0,Julio Rodriguez,10.11703082649724,1,34.0,36.1106405210814,20.968996258916306,-0.11064052108140032,15.031003741083694,0,1
2025,19611,2024,37,2,0,10.760524308015222,697.0,0.0,0.0,HIT,CI,1999.0,1,26.0,0,Vladimir Guerrero Jr.,8.386747926692403,1,35.0,24.826468387673575,40.307232426944786,12.173531612326425,-3.307232426944786,1,0
2025,19612,2024,21,2,0,1.873021036458572,336.0,0.0,0.0,HIT,MI,1998.0,1,27.0,0,Bo Bichette,8.211344665034744,1,17.0,23.682562615080297,0.0,-2.682562615080297,21.0,0,1
2025,26289,2024,29,2,1,11.197236460659614,719.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,24.0,0,Gunnar Henderson,7.912236434689689,1,,21.731905437509333,43.15528409742377,-7.268094562490667,14.155284097423767,0,1
2025,17085,2024,24,2,0,6.284592808294841,0.0,185.33333333333331,0.0,PIT,SP,1996.0,1,29.0,1,Pablo Lopez,4.490170877284425,1,22.0,0.0,11.11710316780233,24.0,12.88289683219767,1,1
2025,16578,2024,7,2,1,5.483346701313469,621.0,0.0,0.0,HIT,UNKNOWN,1991.0,1,34.0,0,Yandy Diaz,8.05116362392187,1,,22.637929716824164,5.891715461884122,15.637929716824164,-1.1082845381158783,1,0
2025,13510,2024,30,2,0,13.017305652898552,682.0,0.0,0.0,HIT,UNKNOWN,1992.0,1,33.0,0,Jose Ramirez,10.931641761162236,1,35.0,41.423187971878534,55.02500439706566,-11.423187971878534,-25.025004397065658,0,0
2025,11477,2024,18,2,0,5.587776901925642,315.0,0.0,0.0,HIT,UNKNOWN,1991.0,1,34.0,0,Christian Yelich,8.677797720931643,1,17.0,26.72457185847535,6.572764994169845,-8.72457185847535,11.427235005830156,0,1
2025,13543,2024,16,2,1,5.8527593536886755,0.0,104.0,0.0,PIT,UNKNOWN,1992.0,1,33.0,1,Blake Snell,3.926918835697244,1,,0.0,8.300868299336747,-16.0,-7.699131700663253,0,0
2025,12533,2024,23,2,0,6.780840967580868,718.0,0.0,0.0,HIT,UNKNOWN,1990.0,1,35.0,0,Marcus Semien,4.589834754693307,1,10.0,0.06460903318656752,14.35342345444559,22.935390966813433,8.64657654555441,1,1
2025,18679,2024,17,2,0,6.213235114107515,0.0,173.66666666666663,0.0,PIT,SP,1996.0,1,29.0,1,Freddy Peralta,12.843205120289262,1,8.0,53.88959447149638,10.651738513072353,-36.88959447149638,6.3482614869276475,0,1
2025,16122,2024,1,2,0,0.7733574283489149,0.0,13.666666666666664,8.0,PIT,RP,1993.0,1,32.0,1,Jordan Romano,-1.5637964295514912,1,1.0,0.0,0.0,1.0,1.0,1,1
2025,16137,2024,10,2,0,6.568391374626763,0.0,175.0,0.0,PIT,UNKNOWN,1992.0,1,33.0,1,Carlos Rodon,12.521818937026492,1,8.0,51.7936499218247,12.967917201776181,-41.7936499218247,-2.9679172017761815,0,0
2025,16149,2024,18,2,0,7.399872943400896,0.0,199.33333333333331,0.0,PIT,UNKNOWN,1993.0,1,32.0,1,Aaron Nola,-1.624416541649855,1,18.0,0.0,18.39048778191749,18.0,-0.39048778191748923,1,0
2025,12564,2024,2,2,1,1.0703102195947256,106.0,0.0,0.0,HIT,UNKNOWN,1992.0,1,33.0,0,Trevor Story,9.183260278632165,1,,30.020984548405192,0.0,28.020984548405192,-2.0,1,0
2025,25880,2024,4,2,0,5.681664058296434,0.0,170.0,0.0,PIT,SP,1998.0,1,27.0,1,Hunter Brown,12.946798979413828,1,10.0,54.56518973886997,7.18505725789371,-50.56518973886997,-3.1850572578937104,0,0
2025,14107,2024,27,2,0,5.751493608102676,0.0,181.0,0.0,PIT,SP,1991.0,1,34.0,1,Kevin Gausman,8.142031780730077,1,5.0,23.230533344233855,7.640456002284518,3.769466655766145,19.359543997715484,1,1
2025,5417,2024,19,2,0,8.899308549749707,682.0,0.0,0.0,HIT,UNKNOWN,1990.0,1,35.0,0,Jose Altuve,7.2435163760959576,1,20.0,17.370796481808878,28.169171653155626,1.6292035181911224,-9.169171653155626,1,0
2025,13611,2024,35,2,1,7.744569241002913,516.0,0.0,0.0,HIT,UNKNOWN,1992.0,1,33.0,0,Mookie Betts,7.071353280013295,1,,16.24802169657791,20.638451023262732,-18.75197830342209,-14.361548976737268,0,0
2025,13624,2024,30,2,1,7.173275190167715,533.0,0.0,0.0,HIT,UNKNOWN,1994.0,1,31.0,0,Corey Seager,5.201436924713358,1,,4.053219314459325,16.912713220997368,-25.946780685540674,-13.087286779002632,0,0
2025,13125,2024,13,2,1,4.6922444919577515,0.0,95.0,0.0,PIT,UNKNOWN,1990.0,1,35.0,1,Gerrit Cole,0.0,0,,0.0,0.7324819593765038,-13.0,-12.267518040623496,0,0
2025,15689,2024,28,2,0,6.2820513929418,1.0,175.33333333333331,0.0,PIT,UNKNOWN,1992.0,1,33.0,1,Luis Castillo,6.620866933950052,1,13.0,13.310140571300114,11.100529133400538,14.689859428699886,16.89947086659946,1,1
2025,27465,2024,17,2,0,2.486632950133429,381.0,0.0,0.0,HIT,UNKNOWN,1999.0,1,26.0,0,Spencer Torkelson,6.399010162985387,1,1.0,11.86328468847905,0.0,5.13671531152095,17.0,1,1
2025,13649,2024,8,2,0,6.515932500817073,0.0,63.0,30.0,PIT,RP,1993.0,1,32.0,1,Clay Holmes,4.983963660225869,1,10.0,2.6349508040511456,12.62580264810405,5.365049195948854,-4.625802648104051,1,0
2025,14161,2024,1,2,0,5.731975850270479,388.0,0.0,0.0,HIT,OF,1993.0,1,32.0,0,Byron Buxton,9.211836449051075,1,8.0,30.2073462271555,7.513169453326821,-29.2073462271555,-6.513169453326821,0,0
2025,19287,2024,21,2,0,6.079781337010454,637.0,0.0,0.0,HIT,OF,1993.0,1,32.0,0,Adolis Garcia,5.1265904638217155,1,16.0,3.565102401107797,9.78140950919297,17.434897598892203,11.21859049080703,1,1
2025,19290,2024,20,2,0,5.561281626604594,648.0,0.0,0.0,HIT,OF,1995.0,1,30.0,0,Randy Arozarena,8.006839061393038,1,11.0,22.348863695672506,6.3999740317911185,-2.348863695672506,13.600025968208882,0,1
2025,25436,2024,25,2,0,8.732488123254887,0.0,191.0,0.0,PIT,UNKNOWN,1998.0,1,27.0,1,George Kirby,4.242306322617895,1,17.0,0.0,27.08123949584865,25.0,-2.0812394958486493,1,0
2025,7005,2024,1,2,0,1.7745518302656484,0.0,56.66666666666668,4.0,PIT,RP,1988.0,1,37.0,1,Ryan Pressly,0.34509217077319687,1,5.0,0.0,0.0,1.0,1.0,1,1
2025,14710,2024,17,2,0,6.74649779727066,0.0,53.66666666666668,20.0,PIT,RP,1994.0,1,31.0,1,Edwin Diaz,11.796765957944597,1,16.0,47.06516152104176,14.129451845276336,-30.06516152104176,2.8705481547236644,0,1
2025,16252,2024,26,2,0,8.285166704985462,539.0,0.0,0.0,HIT,UNKNOWN,1993.0,1,32.0,0,Trea Turner,9.377212983290418,1,31.0,31.285861930797743,24.163998688994667,-5.2858619307977435,1.836001311005333,0,1
2025,19326,2024,13,2,1,7.874731289173901,692.0,0.0,0.0,HIT,UNKNOWN,1995.0,1,30.0,0,Bryan Reynolds,5.043056441803544,1,,3.0203288940961714,21.48731276544606,-9.97967110590383,8.48731276544606,0,1
2025,12161,2024,7,2,0,4.604181288991951,463.0,0.0,0.0,HIT,MI,1992.0,1,33.0,0,Xander Bogaerts,5.479170694884511,1,2.0,5.8644813168897425,0.15817105276267274,1.1355186831102575,6.841828947237327,1,1
2025,18314,2024,4,2,0,6.296184120810056,593.0,0.0,0.0,HIT,UNKNOWN,1994.0,1,31.0,0,Dansby Swanson,7.085188093550499,1,5.0,16.33824649011024,11.192696798004981,-12.33824649011024,-7.192696798004981,0,0
2025,21390,2024,16,2,0,6.397690967109118,0.0,135.0,0.0,PIT,SP,1996.0,1,29.0,1,Joe Ryan,9.748935583802014,1,14.0,33.71007927151351,11.854681451778752,-17.710079271513507,4.145318548221248,0,1
2025,17295,2024,23,2,0,10.031376568550238,0.0,176.33333333333331,0.0,PIT,UNKNOWN,1993.0,1,32.0,1,Framber Valdez,6.538501306453856,1,23.0,12.77298683843478,35.5520397334632,10.22701316156522,-12.552039733463197,1,0
2025,26517,2024,1,2,1,1.4933905249722863,242.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,24.0,0,Noelvi Marte,4.444057171964927,1,,0.0,0.0,-1.0,-1.0,0,0
2025,10155,2024,20,2,0,1.7597525264935523,126.0,0.0,0.0,HIT,UNKNOWN,1991.0,1,34.0,0,Mike Trout,5.25654294820858,1,16.0,4.4125974570612305,0.0,15.587402542938769,20.0,1,1
2025,24492,2024,18,2,0,5.064689224481652,0.0,116.66666666666669,0.0,PIT,SP,1999.0,1,26.0,1,Grayson Rodriguez,0.0,0,5.0,0.0,3.1614087391850365,18.0,14.838591260814963,1,1
2025,13743,2024,19,2,0,7.262146640919472,0.0,174.33333333333331,0.0,PIT,SP,1994.0,1,31.0,1,Max Fried,12.625795839385678,1,17.0,52.4717432349193,17.492295177301514,-33.4717432349193,1.5077048226984857,0,1
2025,30134,2024,17,2,1,7.889838982238475,0.0,173.66666666666663,0.0,PIT,UNKNOWN,1999.0,1,26.0,1,Tanner Bibee,4.239050467872305,1,,0.0,21.58583874007054,-17.0,4.585838740070539,0,1
2025,18360,2024,28,2,0,5.039339987415567,469.0,0.0,0.0,HIT,UNKNOWN,1997.0,1,28.0,0,Austin Riley,4.463409326813052,1,20.0,0.0,2.996091752849142,28.0,25.003908247150857,1,1
2025,17338,2024,1,2,0,6.1306585695248375,635.0,1.3333333333333337,0.0,HIT,OF,1997.0,1,28.0,0,Willi Castro,3.3563727485028227,1,4.0,0.0,10.113209268312403,1.0,-9.113209268312403,1,0
2025,13774,2024,15,2,0,5.59832611321934,0.0,165.33333333333331,0.0,PIT,SP,1994.0,1,31.0,1,Zach Eflin,-1.350914986863387,1,7.0,0.0,6.641562481634587,15.0,8.358437518365413,1,1
2025,20437,2024,27,2,0,3.4165009230331194,325.0,0.0,0.0,HIT,CI,1999.0,1,26.0,0,Royce Lewis,3.7595191200941205,1,1.0,0.0,0.0,27.0,27.0,1,1
2025,11737,2024,9,2,0,6.9746179489380715,659.0,0.0,0.0,HIT,OF,1992.0,1,33.0,0,Nick Castellanos,5.4167782887941724,1,9.0,5.457584473477448,15.6171548439042,3.542415526522552,-6.617154843904199,1,0
2025,23003,2024,5,2,1,7.290578642368166,619.0,0.0,0.0,HIT,UNKNOWN,1998.0,1,27.0,0,Yainer Diaz,5.104220476521823,1,,3.4192148197518186,17.677716647097323,-1.5807851802481814,12.677716647097323,0,1
2025,12768,2024,11,2,0,7.709509764976835,0.0,166.33333333333331,0.0,PIT,SP,1989.0,1,36.0,1,Sonny Gray,5.481727737042091,1,7.0,5.881157262691303,20.409807971638074,5.118842737308697,-9.409807971638074,1,0
2025,19950,2024,15,2,0,6.123929849577001,633.0,0.0,0.0,HIT,MI,1998.0,1,27.0,0,Andres Gimenez,2.4279018861300434,1,14.0,0.0,10.069327407064485,15.0,4.930672592935515,1,1
2025,19953,2024,9,2,0,4.054844341307851,387.0,0.0,0.0,HIT,OF,1998.0,1,27.0,0,Joshua Lowe,3.782311435639394,1,15.0,0.0,0.0,9.0,9.0,1,1
2025,14344,2023,30,1,0,7.1534309756175976,685.0,0.0,0.0,HIT,UNKNOWN,1994.0,1,31.0,0,Matt Olson,8.277418202926823,1,27.0,24.113466240794654,16.783297659610813,5.886533759205346,13.216702340389187,1,1
2025,21524,2023,3,1,0,3.59282341838594,282.0,0.0,0.0,HIT,C,1996.0,1,29.0,0,Joey Bart,1.7011593248146333,1,3.0,0.0,0.0,3.0,3.0,1,1
2025,15986,2023,26,1,0,9.57954029450125,688.0,0.0,0.0,HIT,UNKNOWN,1995.0,1,30.0,0,Willy Adames,6.943245510323485,1,17.0,15.41255708846681,32.605354949685065,10.58744291153319,-6.605354949685065,1,0
2025,15998,2023,8,1,1,6.686462015382638,569.0,0.0,0.0,HIT,UNKNOWN,1995.0,1,30.0,0,Cody Bellinger,8.674277723819257,1,,26.70161592836141,13.737923906657407,18.70161592836141,5.737923906657407,1,1
2025,18568,2023,10,1,0,6.703400263578915,672.0,0.0,0.0,HIT,CI,1997.0,1,28.0,0,Luis Arraez,6.0802739670168755,1,11.0,9.784622233419263,13.848387986436927,0.21537776658073682,-3.8483879864369275,1,0
2025,22664,2023,3,1,0,3.280104900500985,351.0,0.0,0.0,HIT,C,2000.0,1,25.0,0,Gabriel Moreno,3.636039956841015,1,1.0,0.0,0.0,3.0,3.0,1,1
2025,16556,2023,28,1,1,4.244735880211619,435.0,0.0,0.0,HIT,UNKNOWN,1997.0,1,28.0,0,Ozzie Albies,5.707127300324658,1,,7.351117736300749,0.0,-20.64888226369925,-28.0,0,0
2025,26323,2023,6,1,0,6.895155733085215,656.0,0.0,0.0,HIT,OF,1997.0,1,28.0,0,Spencer Steer,5.437170576141687,1,10.0,5.590574333487754,15.098935931906178,0.409425666512246,-9.098935931906178,1,0
2025,17130,2023,17,1,1,12.021030519746038,0.0,69.33333333333331,34.0,PIT,UNKNOWN,1990.0,1,35.0,1,Raisel Iglesias,8.478875342989323,1,,25.427284372052675,48.52771999577221,8.427284372052675,31.52771999577221,1,1
2025,5361,2023,33,1,0,8.13296706251444,638.0,0.0,0.0,HIT,UNKNOWN,1989.0,1,36.0,0,Freddie Freeman,8.1618932390242,1,28.0,23.360061362014456,23.171417091800443,9.639938637985544,9.828582908199557,1,1
2025,18684,2023,30,1,0,0.0,0.0,0.0,0.0,PIT,UNKNOWN,1995.0,0,30.0,1,Sandy Alcantara,0.050181393444797995,1,10.0,0.0,0.0,30.0,30.0,1,1
2025,19197,2023,21,1,1,5.912578562591637,544.0,0.0,0.0,HIT,UNKNOWN,1995.0,1,30.0,0,Will Smith,5.777904322633438,1,,7.812695495008527,8.690983840686336,-13.187304504991474,-12.309016159313664,0,0
2025,25878,2023,27,1,1,8.691232644439072,684.0,0.0,0.0,HIT,UNKNOWN,2000.0,1,25.0,0,Corbin Carroll,9.591279894008785,1,,32.68191564483801,26.812188738624886,5.681915644838007,-0.1878112613751135,1,0
2025,16162,2023,34,1,0,0.0,0.0,0.0,0.0,PIT,SP,1993.0,0,32.0,1,Brandon Woodruff,5.338793574519698,1,1.0,4.949001200911414,0.0,29.050998799088585,34.0,1,1
2025,19251,2023,32,1,0,7.5474834051375,695.0,0.0,0.0,HIT,CI,1994.0,1,31.0,0,Pete Alonso,9.450322553115118,1,27.0,31.76265157634898,19.35314068631568,0.23734842365102082,12.64685931368432,1,1
2025,13621,2023,1,1,0,4.100492036295456,463.0,0.0,0.0,HIT,CI,1993.0,1,32.0,0,Jeimer Candelario,-0.19324268485445228,1,2.0,0.0,0.0,1.0,1.0,1,1
2025,11609,2023,13,1,1,4.029445595748649,358.0,0.0,0.0,HIT,UNKNOWN,1992.0,1,33.0,0,Willson Contreras,6.078411417773434,1,,9.772475476220011,0.0,-3.227524523779989,-13.0,0,0
2025,14212,2023,23,1,0,10.035591834689644,0.0,71.0,34.0,PIT,UNKNOWN,1994.0,1,31.0,1,Josh Hader,10.281652498445741,1,18.0,37.18423333261864,35.5795299136589,-14.18423333261864,-12.579529913658902,0,0
2025,14221,2023,6,1,0,5.651205027851009,574.0,0.0,0.0,HIT,UTIL,1992.0,1,33.0,0,Jorge Soler,2.0740171232877893,1,1.0,0.0,6.986416363620493,6.0,-0.986416363620493,1,0
2025,17312,2023,13,1,0,5.839343783987821,0.0,134.66666666666663,0.0,PIT,SP,1995.0,1,30.0,1,Justin Steele,0.9375809340189241,1,11.0,0.0,8.213377636515512,13.0,4.786622363484488,1,1
2025,13301,2023,20,1,1,3.657940889143771,293.0,0.0,0.0,HIT,UNKNOWN,1990.0,1,35.0,0,Max Muncy,4.633869823195466,1,,0.35178709692447996,0.0,-19.64821290307552,-20.0,0,0
2026,28163,2025,11,2,1,9.6600624591485,653.0,0.0,0.0,HIT,CI,2003.0,1,23.0,0,Junior Caminero,9.960178975506697,1,,35.08771919057495,33.13048639873116,24.08771919057495,22.130486398731158,1,1
2026,14344,2025,27,2,0,8.277418202926823,724.0,0.0,0.0,HIT,UNKNOWN,1994.0,1,32.0,0,Matt Olson,8.736874705282723,1,25.0,27.109846925700147,24.113466240794654,-0.10984692570014687,2.8865337592053457,0,1
2026,22543,2025,9,2,0,-0.3459136833352092,0.0,142.66666666666663,0.0,PIT,UNKNOWN,2001.0,1,25.0,1,Taj Bradley,6.128737812136661,1,1.0,10.10068290224987,0.0,-1.1006829022498703,9.0,0,1
2026,20503,2025,16,2,0,6.447624311138829,659.0,0.0,0.0,HIT,UNKNOWN,1997.0,1,29.0,0,William Contreras,6.541979184054041,1,11.0,12.795668082931755,12.180325570027556,3.204331917068245,3.8196744299724443,1,1
2026,17432,2025,10,2,0,8.479490260634055,0.0,68.0,33.0,PIT,UNKNOWN,1993.0,1,33.0,1,Jeff Hoffman,3.861417339337953,1,9.0,0.0,25.4312946044556,10.0,-15.431294604455601,1,0
2026,21029,2025,4,2,1,10.92402625434486,0.0,70.0,32.0,PIT,RP,1998.0,1,28.0,1,Jhoan Duran,10.46913695822139,1,,38.40692756180279,41.37352286230592,34.40692756180279,37.37352286230592,1,1
2026,10310,2025,29,2,0,11.39461461759348,0.0,149.66666666666663,0.0,PIT,UNKNOWN,1990.0,1,36.0,1,Zack Wheeler,9.690216762949055,1,14.0,33.3271399949072,44.442500828553534,-4.327139994907199,-15.442500828553534,0,0
2026,17479,2025,10,2,0,2.258996140166007,0.0,161.0,0.0,PIT,UNKNOWN,1995.0,1,31.0,1,Jack Flaherty,0.4014537686027124,1,2.0,0.0,0.0,10.0,10.0,1,1
2026,17995,2025,22,2,0,9.34941907792737,0.0,207.0,0.0,PIT,UNKNOWN,1996.0,1,30.0,1,Logan Webb,4.234327543702909,1,27.0,0.0,31.104601853378238,22.0,-9.104601853378238,1,0
2026,20043,2025,18,2,0,5.16185030385031,431.0,0.0,0.0,HIT,UNKNOWN,1997.0,1,29.0,0,Luis Robert,2.286531109102602,1,18.0,0.0,3.795052141883689,18.0,14.204947858116311,1,1
2026,16478,2025,20,2,1,10.89573263853221,724.0,0.0,0.0,HIT,UTIL,1993.0,1,33.0,0,Kyle Schwarber,8.729367049119112,1,,27.060885172406405,41.189003885008944,7.060885172406405,21.189003885008944,1,1
2026,19556,2025,31,2,1,1.9084572925157304,199.0,0.0,0.0,HIT,UTIL,1997.0,1,29.0,0,Yordan Alvarez,11.166803612511153,1,,42.95681395300066,0.0,11.956813953000662,-31.0,1,0
2026,15986,2025,17,2,0,6.943245510323485,686.0,0.0,0.0,HIT,UNKNOWN,1995.0,1,31.0,0,Willy Adames,5.04703803360373,1,15.0,3.0462951492347585,15.41255708846681,13.953704850765241,1.5874429115331896,1,1
2026,31347,2025,1,2,1,7.51829301544641,554.0,0.0,0.0,HIT,MI,2001.0,1,25.0,0,Zachary Neto,7.767958894976496,1,,20.790988438738854,19.162773329652406,19.790988438738854,18.162773329652406,1,1
2026,16505,2025,9,2,0,5.301737039910891,535.0,0.0,0.0,HIT,UNKNOWN,1993.0,1,33.0,0,Matt Chapman,2.709189047819101,1,13.0,0.0,4.7073341791541425,9.0,4.2926658208458575,1,1
2026,27769,2025,17,2,1,9.27857646682498,647.0,0.0,0.0,HIT,OF,2002.0,1,24.0,0,Pete Crow-Armstrong,13.033782295030626,1,,55.13245807762845,30.642596352341606,38.13245807762845,13.642596352341606,1,1
2026,12927,2025,9,2,0,7.725787634627093,652.0,0.0,0.0,HIT,UNKNOWN,1993.0,1,33.0,0,Brandon Nimmo,5.688404594042738,1,8.0,7.229016176774121,20.515965342273475,1.7709838232258788,-11.515965342273475,1,0
2026,18568,2025,11,2,1,6.0802739670168755,675.0,0.0,0.0,HIT,CI,1997.0,1,29.0,0,Luis Arraez,7.289447120617871,1,,17.670337341548816,9.784622233419263,6.670337341548816,-1.2153777665807368,1,0
2026,23697,2025,34,2,0,10.11703082649724,710.0,0.0,0.0,HIT,UNKNOWN,2000.0,1,26.0,0,Julio Rodriguez,6.73322313862292,1,43.0,14.042880144654301,36.1106405210814,19.9571198553457,-2.1106405210814003,1,0
2026,19611,2025,35,2,1,8.386747926692403,680.0,0.0,0.0,HIT,CI,1999.0,1,27.0,0,Vladimir Guerrero Jr.,5.268027573302265,1,,4.487495317092916,24.826468387673575,-30.512504682907085,-10.173531612326425,0,0
2026,20123,2025,36,2,1,11.896322420003568,715.0,0.0,0.0,HIT,OF,1998.0,1,28.0,0,Juan Soto,6.319742618601736,1,,11.346335341341335,47.7144265949746,-24.653664658658663,11.714426594974597,0,1
2026,19612,2025,17,2,1,8.211344665034744,628.0,0.0,0.0,HIT,MI,1998.0,1,28.0,0,Bo Bichette,6.400448017594645,1,,11.872661767172662,23.682562615080297,-5.127338232827338,6.682562615080297,0,1
2026,22182,2025,20,2,0,7.956282750326793,0.0,107.66666666666669,0.0,PIT,UNKNOWN,1999.0,1,27.0,1,Hunter Greene,-0.6916244899581407,1,1.0,0.0,22.01915685029713,20.0,-2.0191568502971293,1,0
2026,25768,2025,22,2,0,7.507754168310878,635.0,0.0,0.0,HIT,UNKNOWN,2000.0,1,26.0,0,C.J. Abrams,10.598052183284494,1,22.0,39.24765805182449,19.09404343283702,-17.247658051824487,2.9059565671629812,0,1
2026,13510,2025,35,2,0,10.931641761162236,673.0,0.0,0.0,HIT,UNKNOWN,1992.0,1,34.0,0,Jose Ramirez,6.282370589031606,1,43.0,11.102610795088397,41.423187971878534,23.897389204911605,-6.423187971878534,1,0
2026,24262,2025,1,2,1,6.32035564809247,587.0,0.0,0.0,HIT,OF,2000.0,1,26.0,0,Ceddanne Rafaela,7.927256604715986,1,,21.829860623952488,11.350333260003698,20.829860623952488,10.350333260003698,1,1
2026,21711,2025,31,2,0,5.604322084324469,544.0,0.0,0.0,HIT,UNKNOWN,1998.0,1,28.0,0,Oneil Cruz,7.170217999208756,1,20.0,16.892775516573728,6.680665665319087,14.107224483426272,24.319334334680914,1,1
2026,11477,2025,17,2,0,8.677797720931643,644.0,0.0,0.0,HIT,UNKNOWN,1991.0,1,35.0,0,Christian Yelich,4.840294991298098,1,18.0,1.6980046026285898,26.72457185847535,15.30199539737141,-9.72457185847535,1,0
2026,25816,2025,2,2,1,7.310595452873882,523.0,0.0,0.0,HIT,C,1997.0,1,29.0,0,Shea Langeliers,5.666794391372017,1,,7.08808358892866,17.808257806195517,5.08808358892866,15.808257806195517,1,1
2026,18138,2025,13,2,0,3.106136859821099,0.0,56.0,21.0,PIT,UNKNOWN,1994.0,1,32.0,1,Ryan Helsley,1.571167141520971,1,4.0,0.0,0.0,13.0,13.0,1,1
2026,23772,2025,1,2,1,5.178125015426479,417.0,0.0,0.0,HIT,OF,1999.0,1,27.0,0,Wilyer Abreu,7.323152264757955,1,,17.89014801430119,3.9011889168976346,16.89014801430119,2.9011889168976346,1,1
2026,11486,2025,5,2,1,6.368959965631017,0.0,182.33333333333331,0.0,PIT,SP,1991.0,1,35.0,1,Robbie Ray,5.605582095839401,1,,6.688882926684946,11.66731003044606,1.688882926684946,6.66731003044606,1,1
2026,5361,2025,28,2,0,8.1618932390242,627.0,0.0,0.0,HIT,UNKNOWN,1989.0,1,37.0,0,Freddie Freeman,7.705460934074111,1,26.0,20.383403211554878,23.360061362014456,7.616596788445122,4.639938637985544,1,1
2026,12533,2025,10,2,0,4.589834754693307,534.0,0.0,0.0,HIT,UNKNOWN,1990.0,1,36.0,0,Marcus Semien,3.784048603407442,1,5.0,0.0,0.06460903318656752,10.0,9.935390966813433,1,1
2026,18679,2025,8,2,1,12.843205120289262,0.0,176.66666666666663,0.0,PIT,SP,1996.0,1,30.0,1,Freddy Peralta,0.2372952561744306,1,,0.0,53.88959447149638,-8.0,45.88959447149638,0,1
2026,22266,2025,10,2,1,6.068208430853246,619.0,0.0,0.0,HIT,MI,1999.0,1,27.0,0,Xavier Edwards,6.40271668702505,1,,11.887457068200824,9.705935917460405,1.887457068200824,-0.29406408253959526,1,0
2026,18684,2025,10,2,0,0.0501813934447979,0.0,174.66666666666663,0.0,PIT,UNKNOWN,1995.0,1,31.0,1,Sandy Alcantara,7.992366688110387,1,9.0,22.25448100754747,0.0,-12.254481007547469,10.0,0,1
