fg_id,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,PA,AB,H,HR,R,RBI,SB,IP,W,SV,K,ER,BB,name,w_2026,pt_scale,pt_scale_kind,AVG,ERA,WHIP,role,rp_above_repl,redraft_value,keep_value,roto_points_ft,redraft_value_ft,upside_ft,upside_kind
31532,1.7956324872238434,1.4315958251266758,1.9657790269388666,0.8173730491447401,-0.4385047900823581,0.0,0.0,0.0,0.0,0.0,5.571875598351768,438.4,396.911462317164,93.24140414789885,19.8150041308898,60.699938101969735,66.48307489881148,13.97991181882927,0.0,0.0,0.0,0.0,0.0,0.0,Spencer Jones,0.44320712694877507,1.3686131386861315,health,0.23491738838570378,,,HIT,0.7608187760229068,5.9310429653804775,14.608975018036839,7.6367110278581505,19.313720339038344,13.382677373657867,health
12552,1.8301082069097176,2.0708519447287865,2.3893815108187932,0.08823248941186622,-0.8232173977505374,0.0,0.0,0.0,0.0,0.0,5.555356754118627,535.1999999999999,477.8470897615708,107.08176445092816,28.6630759318058,61.86536257821589,80.8094031774108,1.5090813464235624,0.0,0.0,0.0,0.0,0.0,0.0,Eugenio Suárez,0.5,1.1210762331838566,health,0.22409211386922595,,,HIT,0.7442999317897661,5.823980504227978,14.45745739453992,6.234774363820623,10.22744362903364,4.403463124805662,health
21483,0.0,0.0,0.0,0.0,0.0,2.383284311598825,0.0,2.3747699313665698,0.49919030443363965,0.2977539617211331,5.554998509120168,0.0,0.0,107.08846631330543,0.0,0.0,0.0,0.0,126.19999999999999,8.746595946834628,0.0,124.81425202381453,47.30512006349313,36.86786926735966,Shane McClanahan,0.5,1.1885895404120446,health,,3.3735822549242327,1.1406999649814984,PIT,0.7439416867913069,5.821658635295184,14.454171424284976,6.586855228975432,12.509361384063418,6.687702748768234,health
27815,2.0115837503178455,1.3727133488205536,1.921927301730603,0.1754030482603981,0.06638460608484337,0.0,0.0,0.0,0.0,0.0,5.548012055214243,470.0,433.0,111.0,19.0,68.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Westburg,0.0,1.2765957446808511,health,0.25635103926096997,,,HIT,0.7369552328853821,5.776377806967245,14.390088799764989,7.080933880970802,15.711599733124723,9.935221926157478,health
29766,1.8970249263213805,1.2875278564963557,1.7577662613052816,0.8147547863331407,-0.20938753418690878,0.0,0.0,0.0,0.0,0.0,5.54768629626925,454.49999999999994,408.4559283216242,100.06596598214493,17.820930563871613,64.12742942940918,59.448037853441356,13.935130450930023,0.0,0.0,0.0,0.0,0.0,0.0,Zack Gelof,0.5,1.3201320132013203,health,0.24498595575126902,,,HIT,0.7366294739403889,5.774266487682362,14.387100804934262,7.328001256327988,17.312900702060574,11.538634214378213,health
35333,0.0,0.0,0.0,0.0,0.0,2.438210492256735,0.0,2.8015445524090796,-0.05631058805394949,0.35870499603813905,5.542149452650005,0.0,0.0,109.39189773371935,0.0,0.0,0.0,0.0,129.2,8.948173705216,0.0,147.24486915627702,52.215933398387264,37.160718082108694,Chase Burns,0.5,1.1609907120743035,health,,3.6373328218690824,1.1343081719491335,PIT,0.731092630321144,5.73838091987105,14.336314601309981,6.429353402395551,11.488555512195825,5.750174592324775,health
27479,2.2859049538147374,0.7620371234091876,1.8659118679080648,0.696263278543289,-0.0764924881739474,0.0,0.0,0.0,0.0,0.0,5.5336247355013315,608.0,551.8786467402335,138.70411474374788,10.547508230480009,77.2732116347834,63.10554582622015,11.90851502494365,0.0,0.0,0.0,0.0,0.0,0.0,Masyn Winn,0.5,1.0,health,0.25133082347546454,,,HIT,0.7225679131724707,5.683130250654445,14.25812239457199,5.5336247355013315,5.683130250654445,0.0,health
22274,1.9146612247599428,0.5590343126757477,1.3857760680320093,1.4121603131564495,0.25488440800672824,0.0,0.0,0.0,0.0,0.0,5.526516326630878,459.5,406.9060472902281,107.58721833921605,7.737705727102759,64.7236105695843,46.86724848591932,24.152835321196907,0.0,0.0,0.0,0.0,0.0,0.0,Samad Taylor,0.38271604938271603,1.3057671381936888,health,0.26440309515105054,,,HIT,0.7154595043020171,5.63705900391297,14.192921149031172,7.210607516383495,16.55204464306714,10.914985639154171,health
26368,1.9854432835947402,1.7494542243528486,2.0999018703706542,0.3128801417877567,-0.625814562920071,0.0,0.0,0.0,0.0,0.0,5.521864957185929,521.5,464.65024587284864,107.14773965463515,24.2145458054035,67.11634216726483,71.01913867979636,5.3513347383210395,0.0,0.0,0.0,0.0,0.0,0.0,JJ Bleday,0.5,1.1505273250239694,health,0.23059869354713755,,,HIT,0.7108081348570678,5.606912399618056,14.15025687819248,6.3594250956476746,11.035333935735014,5.428421536116958,health
10310,0.0,0.0,0.0,0.0,0.0,2.4904230817830677,0.0,2.7694337849235264,0.026409752404220152,0.22298692325540784,5.5092535423662214,0.0,0.0,118.55043258586295,0.0,0.0,0.0,0.0,135.64,9.139792649587095,0.0,145.55717664649626,54.24757149875926,37.611230229188784,Zack Wheeler,0.5,1.1058684753759953,health,,3.599440751170992,1.1512950664630768,PIT,0.6981967200373607,5.5251748948534,14.03457980203347,6.08979509132904,9.287799334918486,3.7626244400650855,health
19361,0.0,0.0,0.0,0.0,0.0,2.5892580034575516,0.07699190745264124,2.1596659351355614,0.6722189786379833,0.00890417219532933,5.507038996879067,0.0,0.0,109.38808399846813,0.0,0.0,0.0,0.0,125.45500000000001,9.502514428569407,0.5061112268696969,113.50871709923473,45.854192993070534,38.050463378556444,Corbin Burnes,0.1566265060240964,1.0,health,,3.289528013531822,1.1752305398511385,PIT,0.6959821745502062,5.510821911869685,14.014267081324698,5.507038996879067,5.510821911869685,0.0,health
24064,1.9979121162783349,1.1947842397382478,1.9036360363320826,0.409565852066695,0.0011143188725059533,0.0,0.0,0.0,0.0,0.0,5.507012563287866,563.4,518.8620220337699,131.6734366642522,16.537247615848937,67.53784120867957,64.38138541981621,7.004995456954645,0.0,0.0,0.0,0.0,0.0,0.0,Ezequiel Tovar,0.5,1.0649627263045793,health,0.2537735102448533,,,HIT,0.6959557409590049,5.510650589633627,14.014024621570083,5.864682965354968,7.828795429929589,2.318144840295962,health
28833,1.7502861452913077,0.8134401729973862,2.0507990421215245,0.2725337504729207,0.6037354592201603,0.0,0.0,0.0,0.0,0.0,5.490794570103299,535.0617760617761,488.4490598332089,134.33807108536627,11.258988120301819,59.16704082591786,69.35847033228943,4.661271622856725,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Gonzalez,0.03474903474903475,1.1213658438025416,health,0.27502984882648523,,,HIT,0.6797377477744382,5.405538013911734,13.865266527448412,6.151844107624963,9.689953402295993,4.284415388384259,health
17130,0.0,0.0,0.0,0.0,0.0,1.0907747167387887,3.250375774432105,1.1269518692527842,-0.06282699784335292,0.05697377018276933,5.462249132763095,0.0,0.0,49.93625193984412,0.0,0.0,0.0,0.0,55.7,4.003116904645293,21.366552997758465,59.2308554903602,22.72960449790417,14.798998317791051,Raisel Iglesias,0.46236559139784955,1.170053026457881,health,,3.6726470463399914,1.1622127514835758,PIT,0.6511923104342339,5.220528413168276,13.603436052723632,6.391302954231166,11.241941731537867,6.021413318369591,role
27899,2.020394301280409,1.040950347213285,1.9206156923942526,0.2406874923322307,0.2208006277065477,0.0,0.0,0.0,0.0,0.0,5.443448460926725,521.4,470.3647102113832,123.14201161211862,14.408001943046509,68.29783371702007,64.95564108653537,4.116590242632157,0.0,0.0,0.0,0.0,0.0,0.0,Colt Keith,0.5,1.1507479861910241,health,0.2618011278031004,,,HIT,0.6323916385978645,5.0986768980311625,13.430988569316948,6.261524512983105,10.400817550665886,5.302140652634724,health
29805,1.8885332978429863,1.0322722586712796,1.8142566944577445,0.14977471398679548,0.5555989475183677,0.0,0.0,0.0,0.0,0.0,5.440435912477174,545.9,490.6033333333333,134.0581072015385,14.287886783942264,63.840376635092476,61.35855660802887,2.5616666666666665,0.0,0.0,0.0,0.0,0.0,0.0,TJ Rumfield,0.5,1.099102399706906,health,0.27325152132721986,,,HIT,0.629379090148313,5.0791518727450065,13.403356237702027,5.97562660668686,8.547846903663,3.468695030917994,health
20202,1.8267131661624356,1.1011433988430235,1.719506251430332,0.6375288793877923,0.1389294804357884,0.0,0.0,0.0,0.0,0.0,5.423821176259372,495.5,444.3857003166325,115.13380956157974,15.24114600910202,61.75059590704015,58.15407598525187,10.903953250139692,0.0,0.0,0.0,0.0,0.0,0.0,Brandon Marsh,0.5,1.2108980827447022,health,0.2590853159306092,,,HIT,0.612764353930511,4.971467913397008,13.250959053539532,6.56540341599083,12.370327208191297,7.398859294794288,health
27496,1.8039243014136732,1.3045293375186504,2.0652954302141255,0.31930729649517786,-0.07971869805801546,0.0,0.0,0.0,0.0,0.0,5.413337667583612,494.29999999999995,440.87252128823553,110.4974167602441,18.056251462951636,60.98023633206795,69.84874133534484,5.461261357689928,0.0,0.0,0.0,0.0,0.0,0.0,Owen Caissie,0.5,1.213837750354036,health,0.25063348570096666,,,HIT,0.602280845254751,4.903521861936055,13.154800006451135,6.571851411634832,12.412118163624028,7.508596301687972,health
26546,1.9659999821876912,1.1469010277574792,1.8853235881798789,0.6554403360633752,-0.24613133028145892,0.0,0.0,0.0,0.0,0.0,5.407533603906965,510.5999999999999,463.47423130950517,113.37128887387257,15.874486502309612,66.45907671884866,63.7620544342886,11.210301233026374,0.0,0.0,0.0,0.0,0.0,0.0,Agustín Ramírez,0.4407158836689038,1.175088131609871,health,0.2446118494086545,,,HIT,0.5964767815781045,4.865904378948903,13.101562750714686,6.357171579514552,11.020728374955228,6.154823996006325,health
21618,1.759980182145404,1.0818250612088007,2.1564676432800534,0.14097785342019176,0.2656856352642896,0.0,0.0,0.0,0.0,0.0,5.404936375318739,566.4,516.8051672138148,135.72673477855525,14.973757034291214,59.49474008575449,72.93220544137479,2.4112098646809192,0.0,0.0,0.0,0.0,0.0,0.0,Alec Bohm,0.5,1.0593220338983051,health,0.26262650489793155,,,HIT,0.5938795529898782,4.849071138020747,13.077739903437223,5.724380552866982,6.919462950332687,2.0703918123119402,health
28824,1.7373527482672586,1.7282150510670267,2.185176758339589,0.027591554148812297,-0.2882216182021614,0.0,0.0,0.0,0.0,0.0,5.390114493620525,488.9,443.24006960812187,107.52667709563632,23.92057016017695,58.729837553870965,73.9031539664254,0.4719111969111969,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Basallo,0.5,1.2272448353446512,health,0.2425924109043277,,,HIT,0.5790576712916646,4.753007084681089,12.941787517243025,6.619350762893262,12.719972476982834,7.966965392301745,health
30134,0.0,0.0,0.0,0.0,0.0,2.8148868122828192,0.0,2.776602426020818,-0.300411946764636,0.04167335270223484,5.332750644241236,0.0,0.0,151.88332692956885,0.0,0.0,0.0,0.0,168.62,10.330566715556644,0.0,145.9339493876227,69.73024478600665,45.797165992414826,Tanner Bibee,0.5,1.0,health,,3.721813563480369,1.1723430964416064,PIT,0.5216938219123755,4.381218670852074,12.415622731746254,5.332750644241236,4.381218670852074,0.0,health
33824,1.895464948604691,0.6774133035142386,1.6774662990355744,0.4156788266041939,0.6662402879425613,0.0,0.0,0.0,0.0,0.0,5.332263665701259,552.6,503.1564380643668,139.16941819845763,9.37621301477783,64.07469561471311,56.73227563765356,7.10954850659875,0.0,0.0,0.0,0.0,0.0,0.0,Jung Hoo Lee,0.5,1.0857763300760044,health,0.27659274068685225,,,HIT,0.521206843372398,4.378062449975928,12.411155964578407,5.7854966355463056,7.315570458539628,2.9375080085636993,health
22275,1.7072536470283968,1.6909014054297777,2.252666106738526,0.08022229241590467,-0.4077347401621483,0.0,0.0,0.0,0.0,0.0,5.323308711450458,514.3,472.28744481179535,112.82453980491239,23.404104528283103,57.7123612077237,76.18565843055408,1.372079217747842,0.0,0.0,0.0,0.0,0.0,0.0,Jake Burger,0.5,1.1666342601594402,health,0.23888955983124327,,,HIT,0.5122518891215968,4.320023314303509,12.329017446443894,6.215015224527633,10.099380063986006,5.7793567496824965,health
11609,1.7193323576179211,1.3771862084206086,1.9823420567011207,0.1914944145425541,0.0417954360717328,0.0,0.0,0.0,0.0,0.0,5.312150473353937,491.9,431.9493470879161,110.31268703758808,19.061909744284243,58.120672479853376,67.04324017331332,3.27521812947516,0.0,0.0,0.0,0.0,0.0,0.0,Willson Contreras,0.5,1.2197601138442773,health,0.25538338645789355,,,HIT,0.5010936510250765,4.247704184957745,12.226669504000945,6.478665478135029,11.808158513392181,7.560454328434436,health
20036,1.8275969759055468,1.5434841728208928,2.285681144478406,0.0,-0.3490820694836156,0.0,0.0,0.0,0.0,0.0,5.30768022372123,578.5,507.0017769820886,122.61529217899925,21.36367312869382,61.780472397403564,77.30223419861767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isaac Paredes,0.5,1.0371650821089022,health,0.24184391011183975,,,HIT,0.4966234013923696,4.218731460178158,12.185666538464963,5.505784890594825,5.502693758141568,1.2839622979634102,health
16997,2.1049767471819365,1.0731356803031507,1.801044286155997,0.1980619710709358,0.09521964294182811,0.0,0.0,0.0,0.0,0.0,5.272438327653847,561.4,493.8853227459016,126.95743611678935,14.853485575323322,71.15707650042148,60.9117100811908,3.3875461065573775,0.0,0.0,0.0,0.0,0.0,0.0,Gleyber Torres,0.5,1.0687566797292483,health,0.2570585321526299,,,HIT,0.46138150532498656,3.9903205571269074,11.862413394098942,5.634424719950585,6.336438331229451,2.346117774102544,health
31394,1.6565983826146962,1.1559691358488873,1.774086740059018,0.5262091447811943,0.14066104077242347,0.0,0.0,0.0,0.0,0.0,5.25352444407622,470.0,428.0,111.0,16.0,56.0,59.99999999999999,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooks Baldwin,0.0,1.2765957446808511,health,0.25934579439252337,,,HIT,0.4424676217473591,3.867735290434334,11.688927486106055,6.703549967777114,13.265687054511409,9.397951764077074,health
