team,fg_id,roster_name,roster_role,il,salary,contract,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,PA,AB,H,HR,R,RBI,SB,IP,W,SV,K,ER,BB,name,w_2026,pt_scale,AVG,ERA,WHIP,role,rp_above_repl,redraft_value,keep_value,roto_points_ft,redraft_value_ft,upside_ft,roto_points_2028,redraft_value_2028,keeper_cost,keeper_status,years_controlled,surplus_keep,surplus_redraft,extension_used,keepable,surplus_y2027,surplus_y2028,surplus_y2029,extension_option,extension_years,surplus_multiyear,keep_2027,cash_equiv,surplus_vs_cash,keep_naive,keep_infl
McBlocks,25979,Nasim Nuñez,HIT,False,10,2,1.802086699333551,0.24130011652720165,1.2056690417450235,2.51911225944164,-0.6672877639829977,0.0,0.0,0.0,0.0,0.0,5.100880353064419,488.0,431.9325080936964,98.18162692441629,3.3398831722267763,60.91811764502418,40.77598962398811,43.08554984235807,0.0,0.0,0.0,0.0,0.0,0.0,Nasim Nuñez,0.5,1.2295081967213115,0.2273077971318574,,,HIT,0.3233285153663106,3.0336118431857435,10.28881319333038,6.281879953167575,10.461644507877997,7.428032664692253,4.4580145939421705,0.0,10.0,keepable x2yr,2,0.28881319333038036,-6.966388156814256,False,True,-6.966388156814256,0.0,0.0,0.0,0,-6.966388156814256,False,6.996167938353946,-3.962556095168203,False,False
McBlocks,18684,Sandy Alcantara,PIT,False,9,2,0.0,0.0,0.0,0.0,0.0,3.054481912493516,0.0,2.7421601231372543,-1.2882971676792196,-0.2735026416983456,4.234842226253204,0.0,0.0,169.26930792146413,0.0,0.0,0.0,0.0,181.1,11.209874955108834,0.0,144.12371496633884,81.60787868792745,48.02275263109477,Sandy Alcantara,0.5,1.0,,4.05560965318248,1.1998457236474815,PIT,-0.5427096114449039,0.0,2.3451558175377656,4.234842226253204,0.0,0.0,2.337024638353209,0.0,9.0,keepable x2yr,2,-6.654844182462234,-9.0,False,True,-9.0,0.0,0.0,0.0,0,-9.0,False,6.296551144518552,-6.296551144518552,False,False
McBlocks,31475,Logan Henderson,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,2.5101915029249335,0.0,2.0145421568307813,-0.3260913351771275,0.43186489469714984,4.630507219275737,0.0,0.0,81.84303211640254,0.0,0.0,0.0,0.0,97.4,9.212342278430484,0.0,105.88123470578977,41.203194835823915,26.359949378012356,Logan Henderson,0.5,1.5400410677618068,,3.807276730209602,1.110913567704465,PIT,-0.14704461842237126,0.0751459791238055,5.974357630787167,7.125527101145011,15.767860167987862,15.692714188864057,4.623657905042636,0.03206643036716739,10.0,keepable x2yr,2,-4.025642369212833,-9.924854020876195,False,True,-9.924854020876195,0.0,0.0,0.0,0,-9.924854020876195,False,6.996167938353946,-6.921021959230141,False,False
McBlocks,16442,Ryan O'Hearn,HIT,True,10,2,1.5368707396620294,1.0458483812382668,1.600241993754125,0.11584554140628704,0.22702527982781956,0.0,0.0,0.0,0.0,0.0,4.525831935888528,438.5,393.08955049164973,103.59899481882421,14.475796611579902,51.95270158674978,54.12053281118228,1.9813602309973468,0.0,0.0,0.0,0.0,0.0,0.0,Ryan O'Hearn,0.5,1.3683010262257698,0.263550620181202,,,HIT,-0.25171990180958037,0.0,5.014232942046711,6.18643434192905,9.861328370667318,9.861328370667318,3.3179645938668263,0.0,10.0,keepable x2yr,2,-4.985767057953289,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
McBlocks,33530,Cooper Pratt,HIT,True,10,2,1.4626143311312874,0.3891700247622359,1.2393009501992127,0.9952580038897444,-0.46696200637248714,0.0,0.0,0.0,0.0,0.0,3.619381303609993,410.0,364.0933917369673,84.46307555280707,5.386580145691498,49.44252234151944,41.91342809398322,17.022361020982046,0.0,0.0,0.0,0.0,0.0,0.0,Cooper Pratt,0.5,1.4634146341463414,0.23198189659488763,,,HIT,-1.1581705340881152,0.0,0.0,5.3111025958472595,4.355828790676168,4.355828790676168,4.598130593936022,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
McBlocks,26108,Andre Pallante,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,2.6627815262365133,0.0,2.008064659865311,-1.2515599125178603,-1.4762846954679247,1.9430015781160397,0.0,0.0,144.80071710490947,0.0,0.0,0.0,0.0,148.85,9.772343984030233,0.0,105.54078743632883,68.21276704384411,52.91702758133255,Andre Pallante,0.5,1.007725898555593,,4.1243863177332685,1.3283019461621903,PIT,-2.8345502595820684,0.0,0.0,1.9602478095038132,0.0,0.0,0.9110573658684484,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
McBlocks,24586,Kyle Bradish,PIT,False,10,1,0.0,0.0,0.0,0.0,0.0,1.8734874077230486,0.0,2.505363082630003,-0.05862912686135909,-0.4964742179581688,3.823747145533523,0.0,0.0,118.48445526734963,0.0,0.0,0.0,0.0,134.15,6.875653604182525,0.0,131.67802702748338,54.22008145785905,46.84586348883336,Kyle Bradish,0.5,1.1181513231457323,,3.6375753493904694,1.2324287644888778,PIT,-0.9538046921645851,0.0,0.0,4.282551980435962,0.0,0.0,3.169452717163421,0.0,10.0,keepable x1yr,1,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
McBlocks,27932,Ian Seymour,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,2.1120400742650234,0.27532839913885776,2.40069341898244,-1.1288537938475203,-0.0651861064541541,3.5940219920846457,0.0,0.0,108.33665399865326,0.0,0.0,0.0,0.0,121.69999999999999,7.75113613731047,1.809888837550245,126.17675062794731,56.33448588477584,35.8012004298955,Ian Seymour,0.5,1.0,,4.166067156639134,1.1843702089445256,PIT,-1.1835298456134624,0.0,0.0,3.5940219920846457,0.0,0.0,2.8304571006829216,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
McBlocks,11493,Manny Machado,HIT,False,20,F,2.241780918906556,1.7941596434829385,2.483757390943486,0.3297602980651724,-0.2690447218882536,0.0,0.0,0.0,0.0,0.0,6.580413529509901,621.5,562.4764915719223,138.0421116614421,24.83332245254656,75.78163348235388,84.00121600122638,5.640043910336498,0.0,0.0,0.0,0.0,0.0,0.0,Manny Machado,0.5,1.0,0.24541845522408118,,,HIT,1.8028616918117928,12.339305733491031,23.85969912311695,6.580413529509901,12.339305733491031,0.0,5.129980350526044,3.2166396203912035,25.0,extension +$5,1,-1.1403008768830496,-12.660694266508969,False,True,-12.660694266508969,0.0,0.0,0.0,1,-12.660694266508969,False,17.490419845884865,-5.151114112393834,False,False
McBlocks,12856,George Springer,HIT,False,18,2,1.9955082111087712,1.2012028915156556,1.7447296290114334,0.6419861882713125,-0.19645311379861669,0.0,0.0,0.0,0.0,0.0,5.386973806108556,508.5,452.09772012578617,111.34237623202512,16.626089458813116,67.4565790929439,59.007136109479916,10.980188679245284,0.0,0.0,0.0,0.0,0.0,0.0,George Springer,0.5,1.1799410029498525,0.24627944640164645,,,HIT,0.609421968410448,4.833029484123836,12.912979841521661,6.358553411066108,10.94389103000676,6.1108615458829245,3.932599742105246,0.0,18.0,keepable x2yr,2,-5.087020158478339,-13.166970515876164,False,True,-13.166970515876164,0.0,0.0,0.0,0,-13.166970515876164,False,12.593102289037104,-7.760072804913268,False,False
McBlocks,18345,Kyle Tucker,HIT,False,33,F,2.5815169899043737,1.720604566704852,2.580109723615967,0.8886380449364069,0.11030470917542601,0.0,0.0,0.0,0.0,0.0,7.881174034337026,601.5,526.4012721376902,135.47733832394954,23.815231924043704,87.26614305059894,87.25987288074093,15.1987902220005,0.0,0.0,0.0,0.0,0.0,0.0,Kyle Tucker,0.5,1.0,0.2573651423253265,,,HIT,3.103622196638918,20.520588367247655,35.790808687952705,7.881174034337026,20.520588367247655,0.0,7.58910177180629,18.68356631716451,38.0,extension +$5,1,-2.2091913120472952,-17.479411632752345,False,True,-17.479411632752345,0.0,0.0,0.0,1,-17.479411632752345,False,26.585438165744996,-6.064849798497342,False,False
McBlocks,13624,Corey Seager,HIT,False,19,2,1.683417576751373,1.3695328586161237,1.6328386572474316,0.11759383438380935,-0.2662818340352566,0.0,0.0,0.0,0.0,0.0,4.537101092963482,441.0,390.85526805658975,94.63991051599513,18.95597819899101,56.90660167691545,55.22295907109183,2.0112620997766197,0.0,0.0,0.0,0.0,0.0,0.0,Corey Seager,0.5,1.3605442176870748,0.24213543541721624,,,HIT,-0.24045074473462602,0.0,5.117598278913618,6.179144768262325,9.815479759623432,9.815479759623432,4.526402925837992,0.0,19.0,keepable x2yr,2,-13.882401721086381,-19.0,False,True,-19.0,0.0,0.0,0.0,0,-19.0,False,13.292719082872498,-13.292719082872498,False,False
McBlocks,14374,Tyler Glasnow,PIT,True,23,2,0.0,0.0,0.0,0.0,0.0,1.156349965351169,0.0,1.8264655226803888,-0.2983410848184643,0.2564896107433782,2.9409640139564717,0.0,0.0,63.30077883537636,0.0,0.0,0.0,0.0,82.01381381381381,4.2437764856001765,0.0,95.9962163279761,34.822902143914895,29.444456972723806,Tyler Glasnow,0.47447447447447455,1.8289601839578773,,3.8213820906649048,1.1308489569653306,PIT,-1.8365878237416364,0.0,0.0,5.3831859386411995,4.809205256516484,4.809205256516484,2.253670854695167,0.0,23.0,keepable x2yr,2,-23.0,-23.0,False,True,-23.0,0.0,0.0,0.0,0,-23.0,False,16.091186258214076,-16.091186258214076,False,False
NPB No Stars,27465,Spencer Torkelson,HIT,False,1,2,2.429761955854879,2.1491611453954875,2.6913043152941594,0.058284685311358164,-0.4909072008827182,0.0,0.0,0.0,0.0,0.0,6.837604900973165,637.0,566.5259928776508,135.20576949456787,29.74696923986295,82.13618397544977,91.02049819293373,0.996870109546166,0.0,0.0,0.0,0.0,0.0,0.0,Spencer Torkelson,0.5,1.0,0.23865766300994323,,,HIT,2.060053063275057,13.95694041189334,26.21876400913638,6.837604900973165,13.95694041189334,0.0,7.155962381861452,15.959286362629296,1.0,keepable x2yr,2,25.21876400913638,12.95694041189334,False,True,12.95694041189334,12.7153934082349,0.0,7.195584396999665,1,32.86791821712791,True,0.6996167938353947,13.257323618057946,True,True
NPB No Stars,35110,Nick Kurtz,HIT,True,10,1,2.4006065793777274,1.987966043848057,2.6782183413968568,0.2965666269624469,0.2316136929504417,0.0,0.0,0.0,0.0,0.0,7.5949712845355295,523.0,465.31814553778497,122.04454905074327,27.515835600758557,81.15060949955084,90.57792770519532,5.072317098882563,0.0,0.0,0.0,0.0,0.0,0.0,Nick Kurtz,0.5,1.147227533460803,0.2622819467091531,,,HIT,2.8174194468374214,18.720483291797528,33.16563952501539,8.71062466790739,25.73751341901922,7.017030127221691,9.666237407473568,31.74794953066024,10.0,keepable x1yr,1,23.165639525015393,8.720483291797528,False,True,8.720483291797528,0.0,0.0,18.473650636963228,2,27.194133928760756,True,6.996167938353946,11.724315353443583,True,True
NPB No Stars,31912,Chandler Simpson,HIT,False,3,2,2.097082843834768,0.0,1.192997370157668,2.7870328830666993,1.0878411141194806,0.0,0.0,0.0,0.0,0.0,7.164954211178616,569.0,524.1262384889739,151.8202637947302,0.0,70.89022933210317,40.34743093062002,47.66792100891806,0.0,0.0,0.0,0.0,0.0,0.0,Chandler Simpson,0.5,1.054481546572935,0.289663544096589,,,HIT,2.3874023734805077,16.01584150615127,29.22134632274507,7.551003500481765,18.44394286272628,2.428101356575013,6.720732213406071,13.221856216451686,3.0,keepable x2yr,2,26.22134632274507,13.015841506151268,False,True,13.015841506151268,8.688577783983932,0.0,3.7727911163863426,1,25.477210406521543,True,2.098850381506184,13.916991124645085,True,True
NPB No Stars,22267,Tarik Skubal,PIT,False,38,3,0.0,0.0,0.0,0.0,0.0,3.261828398427838,0.0,3.824606728807205,2.4971121291200693,2.3017408183584083,11.885288074713522,0.0,0.0,132.4019928515594,0.0,0.0,0.0,0.0,167.75,11.970831557993911,0.0,201.0154423113391,50.16206202790445,29.140022597416948,Tarik Skubal,0.5,1.0,,2.691258171392787,0.9629926405304106,PIT,7.107736237015414,45.704923639225356,72.51818713197946,11.885288074713522,45.704923639225356,0.0,11.698209148431008,44.528269239697465,38.0,keepable x3yr,3,34.51818713197946,7.704923639225356,False,True,7.704923639225356,5.549028853742845,4.716674525681418,0.9385483468292057,1,18.909175365478823,True,26.585438165744996,19.11948547348036,True,True
NPB No Stars,25880,Hunter Brown,PIT,False,10,1,0.0,0.0,0.0,0.0,0.0,2.6421847519633976,0.0,2.7342033920397206,1.0351816511256609,-0.09527680977446212,6.316292985354317,0.0,0.0,110.40876372820135,0.0,0.0,0.0,0.0,135.25,9.696754319172225,0.0,143.70552142793497,47.31811254045512,50.12836914198921,Hunter Brown,0.5,1.1090573012939002,,3.1487098917862926,1.186965862256492,PIT,1.538741147656209,10.678089227378239,21.437077019393776,6.994369347820732,14.942928410318089,4.26483918293985,7.81092955590987,20.078777650101255,10.0,keepable x1yr,1,11.437077019393776,0.6780892273782388,False,True,0.6780892273782388,0.0,0.0,4.3169610025860665,1,4.995050229964305,True,6.996167938353946,3.6819212890242925,True,True
NPB No Stars,19326,Bryan Reynolds,HIT,False,4,2,2.1768261997845846,1.2459097762611289,2.139426187990397,0.36998024971397275,-0.02501051631545,0.0,0.0,0.0,0.0,0.0,5.907131897434633,636.5,571.2521781857988,144.51389514703126,17.24488639183182,73.58589050143341,72.35585971132026,6.32794446932378,0.0,0.0,0.0,0.0,0.0,0.0,Bryan Reynolds,0.5,1.0,0.2529774076415484,,,HIT,1.1295800597365249,8.104623558191761,17.684083480982228,5.907131897434633,8.104623558191761,0.0,4.134785301864923,0.0,4.0,keepable x2yr,2,13.684083480982228,4.104623558191761,False,True,4.104623558191761,0.0,0.0,0.0,0,4.104623558191761,True,2.7984671753415786,5.306156382850183,True,True
NPB No Stars,20373,Andrés Muñoz,PIT,False,13,2,0.0,0.0,0.0,0.0,0.0,1.3828357242574834,2.853702791059672,1.5789949227712914,0.6839107951725875,0.34882745612629334,6.848271689387327,0.0,0.0,43.34860179603859,0.0,0.0,0.0,0.0,60.4386895475819,5.074973758718126,18.75899777639737,82.98954253715371,19.88708483403284,22.75992086631318,Andrés Muñoz,0.45397815912636513,1.3326937983571319,,2.961410395329403,1.0938113178365017,PIT,2.070719851689219,14.024030403084561,26.316604173257293,9.106387618227279,28.22670996251875,14.20267955943419,5.941163074469367,8.318666555843791,13.0,keepable x2yr,2,13.316604173257293,1.024030403084561,True,True,1.024030403084561,0.0,0.0,0.0,0,1.024030403084561,True,9.09501831986013,4.92901208322443,True,True
NPB No Stars,22201,MacKenzie Gore,PIT,False,1,1,0.0,0.0,0.0,0.0,0.0,2.883073228067162,0.0,3.4495377818363373,-0.9552979696918424,-0.6338555260742228,4.743457514137434,0.0,0.0,144.04975446062087,0.0,0.0,0.0,0.0,164.35,10.580809217060134,0.0,181.30239581567736,72.49794778665252,59.082986151622215,MacKenzie Gore,0.5,1.0,,3.9700731979304695,1.23597651726342,PIT,-0.03409432356067388,0.7855598350184443,7.010384123269362,4.743457514137434,0.7855598350184443,0.0,4.174456862049297,0.0,1.0,keepable x1yr,1,6.010384123269362,-0.21444016498155571,False,True,-0.21444016498155571,0.0,0.0,0.0,0,-0.21444016498155571,False,0.6996167938353947,0.08594304118304963,False,True
NPB No Stars,19918,Daulton Varsho,HIT,False,4,2,1.921252269770884,1.3843816445337151,1.9574787121287558,0.54125474176446,-0.6469166533478831,0.0,0.0,0.0,0.0,0.0,5.157450714849932,497.5,451.9390085399045,103.57801911241245,19.161503214593605,64.94641564079905,66.20235644386712,9.257331850258316,0.0,0.0,0.0,0.0,0.0,0.0,Daulton Varsho,0.5,1.2060301507537687,0.22918583515737148,,,HIT,0.3798988771518239,3.3894176327554844,10.807699784736428,6.2292284696434015,10.13048695335562,6.741069320600135,4.818847391425136,1.2597331294304606,4.0,keepable x2yr,2,6.807699784736428,-0.6105823672445156,False,True,-0.6105823672445156,0.0,0.0,0.0,0,-0.6105823672445156,False,2.7984671753415786,0.5909504574139057,False,True
NPB No Stars,30134,Tanner Bibee,PIT,False,6,2,0.0,0.0,0.0,0.0,0.0,2.8663033191137472,0.0,2.82731963318571,-0.3051653498431716,0.04227747512013581,5.43073507757642,0.0,0.0,154.65761614166155,0.0,0.0,0.0,0.0,171.7,10.51926405563442,0.0,148.59956772538735,71.0039320943977,46.63369351736226,Tanner Bibee,0.5,1.0,,3.7218135634803686,1.1723430964416064,PIT,0.6531832398783122,5.1082710285607416,13.31437619591743,5.43073507757642,5.1082710285607416,0.0,4.723135887544244,0.6577446298983851,6.0,keepable x2yr,2,7.314376195917429,-0.8917289714392584,False,True,-0.8917289714392584,0.0,0.0,0.0,0,-0.8917289714392584,False,4.197700763012368,0.9105702655483734,False,True
NPB No Stars,22100,José Soriano,PIT,False,1,2,0.0,0.0,0.0,0.0,0.0,2.48707222943652,0.0,2.8073465389691337,-0.7762575090448818,-1.288560119891681,3.229601139469091,0.0,0.0,133.20174278428374,0.0,0.0,0.0,0.0,153.25,9.127495102286456,0.0,147.54981263866676,66.77343581539908,66.87270519810403,José Soriano,0.5,1.0,,3.9214415813284944,1.3055428905865434,PIT,-1.547950698229017,0.0,0.0,3.229601139469091,0.0,0.0,2.3258512695525297,0.0,1.0,keepable x2yr,2,-1.0,-1.0,False,True,-1.0,0.0,0.0,0.0,0,-1.0,False,0.6996167938353947,-0.6996167938353947,False,False
NPB No Stars,35101,Sam Antonacci,HIT,False,10,2,2.2694792832199946,0.5085364115133792,1.8897717335352158,1.2873433761976991,0.021915050628335053,0.0,0.0,0.0,0.0,0.0,5.977045855094623,542.5,468.2922684791844,119.19740911699085,7.038754177670116,76.71795481275646,63.912491679150335,22.018033135089212,0.0,0.0,0.0,0.0,0.0,0.0,Sam Antonacci,0.5,1.1059907834101383,0.25453635932127117,,,HIT,1.199494017396515,8.544355427000994,18.325363013884015,6.610278132707596,12.527142586315685,3.9827871593146913,5.822212357791067,7.570512357571594,10.0,keepable x2yr,2,8.325363013884015,-1.455644572999006,False,True,-1.455644572999006,0.0,0.0,0.0,0,-1.455644572999006,False,6.996167938353946,1.5481874886470477,False,True
NPB No Stars,14078,Michael Wacha,PIT,False,2,1,0.0,0.0,0.0,0.0,0.0,2.6400776432355944,0.0,2.369530825849264,-1.7910080748396033,-1.0412605245694377,2.1773398696758166,0.0,0.0,157.86817583322497,0.0,0.0,0.0,0.0,161.25,9.689021280957501,0.0,124.53889270256862,76.95417587535556,47.89958333648816,Michael Wacha,0.5,1.0,,4.295116793043101,1.27607912663388,PIT,-2.6002119680222915,0.0,0.0,2.1773398696758166,0.0,0.0,-0.5016889351607483,0.0,2.0,keepable x1yr,1,-2.0,-2.0,False,True,-2.0,0.0,0.0,0.0,0,-2.0,False,1.3992335876707893,-1.3992335876707893,False,False
NPB No Stars,17479,Jack Flaherty,PIT,True,2,2,0.0,0.0,0.0,0.0,0.0,2.1677732843828643,0.0,2.5829688937275503,-1.2755671897071237,-1.1812230999447875,2.293951888458503,0.0,0.0,111.81943901357104,0.0,0.0,0.0,0.0,121.39999999999999,7.955675674346976,0.0,135.7568689973528,57.18774443231307,48.7461821304554,Jack Flaherty,0.5,1.2355848434925867,,4.239618615245615,1.3226163191435456,PIT,-2.483599949239605,0.0,0.0,2.8957635209734782,0.0,0.0,1.967026180872498,0.0,2.0,keepable x2yr,2,-2.0,-2.0,False,True,-2.0,0.0,0.0,0.0,0,-2.0,False,1.3992335876707893,-1.3992335876707893,False,False
NPB No Stars,35456,Trey Yesavage,PIT,True,3,2,0.0,0.0,0.0,0.0,0.0,1.064168842471811,0.0,2.0349358732884784,-0.1147194682783855,-0.1265089562514632,2.8578762912304407,0.0,0.0,81.36264828659192,0.0,0.0,0.0,0.0,105.6,3.905473987728921,0.0,106.95309705002471,43.118836888120676,44.744231278634466,Trey Yesavage,0.5,1.4204545454545456,,3.6749008711466487,1.1941939352767652,PIT,-1.9196755464676674,0.0,0.0,4.070520735538567,0.0,0.0,3.3521833034696726,0.0,3.0,keepable x2yr,2,-3.0,-3.0,False,True,-3.0,0.0,0.0,0.0,0,-3.0,False,2.098850381506184,-2.098850381506184,False,False
NPB No Stars,27464,Dillon Dingler,HIT,False,10,2,1.8205052825502184,1.4819735091827697,2.23675972260673,0.036279407463931254,-0.13254709281052848,0.0,0.0,0.0,0.0,0.0,5.442970828993121,517.5,471.09476496472723,117.25350771971947,20.512291731311404,61.5407433043016,75.64770105431217,0.6205035971223021,0.0,0.0,0.0,0.0,0.0,0.0,Dillon Dingler,0.5,1.1594202898550725,0.24889579855233313,,,HIT,0.665418991295013,5.185229192807681,13.426607533061352,6.312003904721363,10.65111256198369,5.465883369176009,3.625694498571304,0.0,10.0,keepable x2yr,2,3.426607533061352,-4.814770807192319,False,True,-4.814770807192319,0.0,0.0,0.0,0,-4.814770807192319,False,6.996167938353946,-1.8109387455462658,False,False
NPB No Stars,9777,Nolan Arenado,HIT,False,8,2,1.6050379500221192,1.0949719189205531,1.9531977563373397,0.19567012550885884,-0.14279710124616243,0.0,0.0,0.0,0.0,0.0,4.7060806495427085,516.5,469.5944614231346,116.69705040283802,15.155725321215733,54.257040296860005,66.05757358647627,3.3466372582939297,0.0,0.0,0.0,0.0,0.0,0.0,Nolan Arenado,0.5,1.1616650532429815,0.24850601953264206,,,HIT,-0.07147118815539955,0.5504737510865352,6.667548170751746,5.468336492890854,5.344769450041899,4.794295698955364,2.8815055386114907,0.0,8.0,keepable x2yr,2,-1.332451829248254,-7.449526248913465,False,True,-7.449526248913465,0.0,0.0,0.0,0,-7.449526248913465,False,5.596934350683157,-5.046460599596622,False,False
NPB No Stars,16997,Gleyber Torres,HIT,False,10,2,1.9834925173837625,1.0112019502678424,1.6971008681448565,0.18663124812348597,0.09012687986953154,0.0,0.0,0.0,0.0,0.0,4.96855346378948,529.0,465.381787909836,119.63035929066898,13.996248431325325,67.05039805615063,57.39632104194858,3.192041129976581,0.0,0.0,0.0,0.0,0.0,0.0,Gleyber Torres,0.5,1.1342155009451795,0.2570585321526299,,,HIT,0.1910016260913716,2.2013266706374157,9.07505661903847,5.634424719950585,6.3894004352791,4.188073764641684,5.198494901606726,3.647569760748218,10.0,keepable x2yr,2,-0.9249433809615297,-7.798673329362584,False,True,-7.798673329362584,0.0,0.0,0.0,0,-7.798673329362584,False,6.996167938353946,-4.794841267716531,False,False
NPB No Stars,20572,Kody Clemens,HIT,False,10,2,1.7210860204358958,1.435876819137696,1.81328188185959,0.39008607279164326,-0.5937443675561814,0.0,0.0,0.0,0.0,0.0,4.766586426668644,465.5,423.9413970932958,97.4221110933511,19.87425822518361,58.179953666432574,61.325588233614816,6.671823722456634,0.0,0.0,0.0,0.0,0.0,0.0,Kody Clemens,0.5,1.288936627282492,0.22980089173011725,,,HIT,-0.010965411029464356,0.9310317875623977,7.222532007911692,6.155654433368455,9.667734599607304,8.736702812044905,3.3306672923066953,0.0,10.0,keepable x2yr,2,-2.777467992088308,-9.068968212437602,False,True,-9.068968212437602,0.0,0.0,0.0,0,-9.068968212437602,False,6.996167938353946,-6.065136150791549,False,False
NPB No Stars,27577,Casey Schmitt,HIT,True,10,2,1.414985649619082,1.1796993015934807,1.5828949677541835,0.35632122425227203,0.0792525645249134,0.0,0.0,0.0,0.0,0.0,4.6131537077439315,421.5,383.01063344337655,98.52512646873696,16.32845397004019,47.83247237848995,53.533852613143104,6.09432779737023,0.0,0.0,0.0,0.0,0.0,0.0,Casey Schmitt,0.5,1.4234875444839858,0.25723861915521123,,,HIT,-0.16439812995417658,0.0,5.815184096034029,6.563903638270802,12.235464875794017,12.235464875794017,4.045692670726413,0.0,10.0,keepable x2yr,2,-4.184815903965971,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
NPB No Stars,33575,Colt Emerson,HIT,False,10,2,1.7056036104992884,0.8005300846024955,1.6547935598149541,0.4025531597648029,-0.7403411220617002,0.0,0.0,0.0,0.0,0.0,3.8231392926198406,501.0,448.4259775196546,101.09039638658007,11.080297004845209,57.65658302599916,55.96547865838525,6.885054115488082,0.0,0.0,0.0,0.0,0.0,0.0,Colt Emerson,0.5,1.1976047904191616,0.22543385409055444,,,HIT,-0.9544125450782674,0.0,0.0,4.588585377118522,0.0,0.0,5.264649275152889,4.063655293351472,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
NPB No Stars,23986,Curtis Mead,HIT,True,10,2,1.396329294150848,0.9869233763330193,1.373480417361199,0.3297851518576921,-0.08580169611769356,0.0,0.0,0.0,0.0,0.0,4.000716543585065,393.0,355.17658959537573,88.66233541073869,13.660203833844005,47.20180901603266,46.45140690185783,5.640468996321597,0.0,0.0,0.0,0.0,0.0,0.0,Curtis Mead,0.5,1.5267175572519085,0.2496288832317034,,,HIT,-0.7768352941130434,0.0,0.19765890208768716,6.11053622727136,9.383958458927605,9.383958458927605,3.620391204252716,0.0,10.0,keepable x2yr,2,-9.802341097912313,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
NPB No Stars,31807,Troy Melton,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,1.5536712910357533,0.0,1.8350825933338855,-0.4098866178262537,-0.12634080083445423,2.8525264657089306,0.0,0.0,99.54262926202614,0.0,0.0,0.0,0.0,110.85,5.701936168820011,0.0,96.44911629695694,47.17672751671262,32.7421403615,Troy Melton,0.5,1.3531799729364007,,3.8303161718575875,1.1933673398604072,PIT,-1.9250253719891774,0.0,0.0,3.8802729711902737,0.0,0.0,2.029286295765452,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
NPB No Stars,30146,Jack Leiter,PIT,True,10,2,0.0,0.0,0.0,0.0,0.0,2.0957483689777057,0.0,2.3311343298032448,-1.0793840044392478,-0.7288857068857576,2.618612987455945,0.0,0.0,110.74033854845584,0.0,0.0,0.0,0.0,126.5,7.6913459718066814,0.0,122.52083197549791,57.95737689993503,49.06099575544962,Jack Leiter,0.5,1.1857707509881423,,4.123449739916326,1.2632516545763277,PIT,-2.158938850242163,0.0,0.0,3.140742137951714,0.0,0.0,3.7041161130571574,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
NPB No Stars,5361,Freddie Freeman,HIT,False,26,2,2.2578381744078375,1.3298055728793634,2.206193642271638,0.3819253286992651,0.8948722498339726,0.0,0.0,0.0,0.0,0.0,7.070634968092076,604.5,536.9964821763602,151.77211739117192,18.406104891758297,76.32443632310789,74.61394955913751,6.532246716697937,0.0,0.0,0.0,0.0,0.0,0.0,Freddie Freeman,0.5,1.0,0.2826314928099044,,,HIT,2.293083130393968,15.422609790835978,28.356211488806178,7.070634968092076,15.422609790835978,0.0,4.8216883810372755,1.2776018599847996,26.0,keepable x2yr,2,2.356211488806178,-10.577390209164022,False,True,-10.577390209164022,0.0,0.0,0.0,0,-10.577390209164022,False,18.19003663972026,-2.767426848884284,False,False
