team,fg_id,roster_name,roster_role,il,salary,contract,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,PA,AB,H,HR,R,RBI,SB,IP,W,SV,K,ER,BB,name,w_2026,pt_scale,pt_scale_kind,AVG,ERA,WHIP,role,pt_extrapolated,reliever,SV_2026,rp_above_repl,redraft_value,keep_value,roto_points_ft,redraft_value_ft,upside_ft,upside_kind,roto_points_2028,redraft_value_2028,keeper_cost,keeper_status,years_controlled,surplus_keep,surplus_redraft,extension_used,keepable,surplus_y2027,surplus_y2028,surplus_y2029,extension_option,extension_years,surplus_multiyear,keep_2027,value_lo,value_hi,surplus_lo,surplus_hi,p_surplus_positive
New York Polar Bears,22799,Geraldo Perdomo,HIT,False,10,1,2.498564056936487,0.9029358217714025,1.938675442375722,1.2286436263708431,0.15106869235317985,0.0,0.0,0.0,0.0,0.0,6.719887639807634,619.6999999999999,535.145824502914,138.4052820730415,12.49771529387183,84.46198466498612,65.56642576488323,21.014063983885315,0.0,0.0,0.0,0.0,0.0,0.0,Geraldo Perdomo,0.5,1.0,health,0.25863096699222743,,,HIT,,,,1.9088308174787736,13.52321558668982,25.139012943950867,6.719887639807634,13.52321558668982,0.0,health,6.6828979437677605,13.280538271470595,10.0,keepable x1yr,1,15.139012943950867,3.5232155866898207,False,True,3.5232155866898207,0.0,0.0,0.0,0,3.5232155866898207,True,11.095999149873837,16.24730509661844,1.0959991498738366,7.059686942607283,0.966
New York Polar Bears,33333,Wyatt Langford,HIT,False,26,2,2.476061552703389,1.9213575215215886,2.3845023974357766,1.0161193914865765,0.3847271598911597,0.0,0.0,0.0,0.0,0.0,8.18276802303849,576.0,509.97606608524495,136.04637060442454,26.593893721712735,83.70130528108828,80.64439049997472,17.3791630458681,0.0,0.0,0.0,0.0,0.0,0.0,Wyatt Langford,0.5,1.0416666666666667,health,0.26677010874013,,,HIT,,,,3.371711200709629,23.120696017635947,38.55715261517028,8.522561643712518,25.3499709893714,2.229274971735453,health,9.339291635549532,30.708269729225066,26.0,keepable x2yr,2,12.557152615170281,-2.8793039823640534,False,True,-2.8793039823640534,4.002029269841306,0.0,0.0,0,1.1227252874772526,True,20.173757851692546,25.068197733983475,-5.1511484605608,5.268852285883526,0.635
Orange and Black Attack,30279,Bryan Woo,PIT,False,13,2,0.0,0.0,0.0,0.0,0.0,3.1122482444049124,0.0,3.150059502291817,0.5788259159915008,1.4605959828759083,8.301729645564137,0.0,0.0,138.50247331652875,0.0,0.0,0.0,0.0,165.22000000000003,11.421876000095688,0.0,165.5622784405099,62.33106882527368,33.17394553437385,Bryan Woo,0.5,1.0,health,,3.395349348913346,1.039077707607448,PIT,,,,3.4906728232352764,23.901164371242494,39.64831747380256,8.301729645564137,23.901164371242494,0.0,health,7.983508594266098,21.8134199817779,13.0,keepable x2yr,2,26.648317473802557,10.901164371242494,False,True,10.901164371242494,7.491406984511216,0.0,0.0,0,18.39257135575371,True,11.777021738253922,30.214029488090745,-1.222978261746078,29.602662379748118,0.875
Orange and Black Attack,29646,Caleb Durbin,HIT,False,1,2,2.0863234114944738,0.7765393563119285,1.8368693595781853,1.1098722091323814,0.08993778335720035,0.0,0.0,0.0,0.0,0.0,5.8995421198741695,526.5999999999999,468.3820751241608,120.38911664879981,10.74823653649439,70.52651521926825,62.12332186814311,18.982661136276807,0.0,0.0,0.0,0.0,0.0,0.0,Caleb Durbin,0.5,1.139384732244588,health,0.25703186147097223,,,HIT,,,,1.0884852975453088,8.14119654779395,17.6144669241214,6.7208177171247065,13.529317520212336,5.3881209724183865,health,5.508907037255146,5.578367348596562,1.0,keepable x2yr,2,16.6144669241214,7.14119654779395,False,True,7.14119654779395,3.8916122463070777,0.0,0.0,0,11.032808794101028,True,6.376988705354588,9.92259141769649,8.241087433024383,13.851727286121168,1.0
Orange and Black Attack,19956,Mickey Moniak,HIT,False,1,2,1.6861341400445269,1.581099144098118,1.9168018514284972,0.29233873745744343,0.3141161874410504,0.0,0.0,0.0,0.0,0.0,5.790490060469636,435.7,401.6797463882737,107.26686438414809,21.884309469034896,56.998432953592484,64.82665615430048,5.000005536222714,0.0,0.0,0.0,0.0,0.0,0.0,Mickey Moniak,0.5,1.377094330961671,health,0.26704573817486243,,,HIT,,,,0.9794332381407749,7.425741601451817,16.614196648234298,7.965123926478068,21.692804180685965,14.267062579234148,health,5.2448502945540705,3.8459772982659604,1.0,keepable x2yr,2,15.614196648234298,6.425741601451817,False,True,6.425741601451817,2.4190807035260664,0.0,0.0,0,8.844822304977884,True,5.773214798993548,8.77622228936818,6.46479328497413,10.78983355890382,1.0
Orange and Black Attack,27691,Louis Varland,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,1.6271074102260574,3.3495440202752134,2.027975187763166,0.34522870942709727,0.12741250137187113,7.477267829063405,0.0,0.0,87.9091966314191,0.0,0.0,0.0,0.0,100.13,5.971444955218342,22.01844180309874,106.587254133648,37.908979740768736,27.99877338365141,Louis Varland,0.5,1.1354118617277293,health,,3.4073785845093245,1.1575748528420107,PIT,,,,2.666211006734544,18.49213965491381,32.08601509131972,8.484615377473567,25.101017929483163,6.608878274569353,role,5.564786779813954,5.94497608970908,10.0,keepable x2yr,2,22.086015091319723,8.49213965491381,False,True,8.49213965491381,0.0,0.0,0.0,0,8.49213965491381,True,8.141077296049092,26.69902361715835,-1.8589227039509089,16.69902361715835,0.847
Orange and Black Attack,20391,Luis García Jr.,HIT,False,8,2,1.9729597645070631,1.5614383709739086,2.270856684316982,0.5272945907894113,0.4806483955791106,0.0,0.0,0.0,0.0,0.0,6.8131978061664755,533.5,493.02730283425757,133.38416210294014,21.61218077612101,66.6943466635589,76.80086772673036,9.018564888449468,0.0,0.0,0.0,0.0,0.0,0.0,Luis García Jr.,0.5,1.1246485473289598,health,0.27054112690343296,,,HIT,,,,2.0021409838376147,14.135393113918294,25.99489211172153,7.658004408993639,19.677893328912468,5.542500214994174,health,5.988327488886197,8.723688357387648,8.0,keepable x2yr,2,17.99489211172153,6.135393113918294,False,True,6.135393113918294,0.6151351037795004,0.0,0.0,0,6.750528217697794,True,12.05938099397409,15.711420741835022,4.05938099397409,9.153307368837792,0.998
Orange and Black Attack,25385,Drew Rasmussen,PIT,False,1,1,0.0,0.0,0.0,0.0,0.0,2.4992994691625827,0.0,2.5405366858056966,0.07986817554271251,0.6511343255922065,5.770838656103198,0.0,0.0,128.0527807905619,0.0,0.0,0.0,0.0,145.82,9.172368777201562,0.0,133.52669746640476,57.97159064577537,33.50371402468114,Drew Rasmussen,0.5,1.0286654779865587,health,,3.578002440076659,1.1079172597397,PIT,,,,0.9597818337743371,7.296815155373599,16.433945896671066,5.934067247549729,8.367704634880525,1.070889479506926,health,3.2416379945647456,0.0,1.0,keepable x1yr,1,15.433945896671066,6.296815155373599,False,True,6.296815155373599,0.0,0.0,0.0,0,6.296815155373599,True,0.0,12.788803860826178,-1.0,11.788803860826178,0.785
Orange and Black Attack,20437,Royce Lewis,HIT,False,1,2,1.487652388621563,1.1722816930147901,1.749022091248326,0.6616459914776401,-0.16885697197578864,0.0,0.0,0.0,0.0,0.0,4.901745192386531,435.79999999999995,396.59905334577303,97.75250959677406,16.225785366200785,50.288914100783614,59.15230811736325,11.31643944685694,0.0,0.0,0.0,0.0,0.0,0.0,Royce Lewis,0.5,1.3767783386874715,health,0.24647691105694342,,,HIT,,,,0.09068837005766994,1.594976777951321,8.462263715973041,6.7526880386953625,13.738408291480175,12.143431513528853,health,4.413713944756736,0.0,1.0,keepable x2yr,2,7.462263715973041,0.5949767779513211,False,True,0.5949767779513211,0.0,0.0,0.0,0,0.5949767779513211,True,0.5712323835581532,2.5330925988132242,-0.42876761644184685,1.5330925988132242,0.766
Pookie 2.0,27867,Cade Smith,PIT,False,10,1,0.0,0.0,0.0,0.0,0.0,2.1251414635362167,3.9445534953338632,1.7682705927437772,1.048866939030075,0.5805780501559732,9.467410540799905,0.0,0.0,51.28241940162695,0.0,0.0,0.0,0.0,69.41999999999999,7.799217919974682,25.929774635140383,92.93758039205761,21.128002547744522,21.998624171309867,Cade Smith,0.5,1.0,health,,2.7391533121535687,1.0556186051993206,PIT,,,,4.656353718471045,31.548816024103264,50.340421383078436,9.467410540799905,31.548816024103264,0.0,role,7.701840038460744,19.965484577528148,10.0,keepable x1yr,1,40.340421383078436,21.548816024103264,False,True,21.548816024103264,0.0,0.0,4.220661890898926,1,25.76947791500219,True,19.44172114454162,40.54478244422773,9.44172114454162,39.60453257162893,0.992
Pookie 2.0,21479,Nico Hoerner,HIT,False,1,1,2.262500729830824,0.6712058543522991,1.9089566342816242,1.3682710759996015,0.5484780888551163,0.0,0.0,0.0,0.0,0.0,6.759412383319465,640.0999999999999,584.5342171145123,157.8887114207793,9.290294469454302,76.48205032685642,64.56132920146123,23.40217726378918,0.0,0.0,0.0,0.0,0.0,0.0,Nico Hoerner,0.5,1.0,health,0.2701102977344581,,,HIT,,,,1.9483555609906045,13.782524520449103,25.5015501240172,6.759412383319465,13.782524520449103,0.0,health,6.036856427371833,9.04207087368186,1.0,keepable x1yr,1,24.5015501240172,12.782524520449103,False,True,12.782524520449103,0.0,0.0,2.585760242629581,1,15.368284763078684,True,11.317022078452668,15.880372705765641,11.527906432511374,18.63598816279052,1.0
Pookie 2.0,23772,Wilyer Abreu,HIT,False,1,2,2.0525360905602583,1.5693230098010382,2.1525114948300716,0.4289315208854458,-0.15349931529197902,0.0,0.0,0.0,0.0,0.0,6.049802800784835,524.7,466.2949217839099,115.67691266938115,21.721313639033855,69.38436151914831,72.79840763902439,7.336215507190051,0.0,0.0,0.0,0.0,0.0,0.0,Wilyer Abreu,0.5,1.1435105774728416,health,0.24807671554053096,,,HIT,,,,1.2387459784559738,9.127007801476724,18.992719600597173,6.919373778194341,14.83197899028609,5.704971188809367,health,5.157137493386033,3.2705222560057745,1.0,keepable x2yr,2,17.992719600597173,8.127007801476724,False,True,8.127007801476724,1.9299439176049082,0.0,0.0,0,10.056951719081631,True,7.199647463549728,11.09339951526125,7.542547547622886,12.622275613408343,1.0
Pookie 2.0,34985,JJ Wetherholt,HIT,False,5,2,2.273337036137862,1.013017459948785,2.0191128071906737,0.8101906140667715,-0.03296079905219684,0.0,0.0,0.0,0.0,0.0,6.082697118291895,583.6999999999999,517.9419889353078,130.8505982904201,14.0213772639163,76.84836310342472,68.28683496468174,13.857067287633226,0.0,0.0,0.0,0.0,0.0,0.0,JJ Wetherholt,0.5,1.0279253040945693,health,0.2526356253900157,,,HIT,,,,1.2716402959630342,9.34281667565555,19.29443979027144,6.2525896608884155,10.457426162271704,1.1146094866161533,health,5.866434346083289,7.92398725664986,5.0,keepable x2yr,2,14.29443979027144,4.34281667565555,False,True,4.34281667565555,2.485389168152381,0.0,0.0,0,6.828205843807931,True,7.350961978658386,11.707675232242831,3.4003905562914416,10.89792956678068,0.994
Pookie 2.0,18314,Dansby Swanson,HIT,False,3,2,2.3296423949217435,1.383720829869719,2.0901371562192024,0.9048773704587334,-0.6295913162627954,0.0,0.0,0.0,0.0,0.0,6.078786435206602,581.6999999999999,527.2908229739421,122.89067271267407,19.15235674666808,78.75172128908264,70.68889392013618,15.476538967248384,0.0,0.0,0.0,0.0,0.0,0.0,Dansby Swanson,0.5,1.031459515214028,health,0.23306051870875655,,,HIT,,,,1.2677296128777416,9.317159961126482,19.258569398918976,6.271383618356213,10.5807271792823,1.2635672181558188,health,4.489952534445508,0.0,3.0,keepable x2yr,2,16.258569398918976,6.317159961126482,False,True,6.317159961126482,0.0,0.0,0.0,0,6.317159961126482,True,6.765326665779494,12.072747202634687,3.7653266657794937,9.072747202634687,0.999
Pookie 2.0,16556,Ozzie Albies,HIT,False,5,2,2.247331205885789,1.3790078005963795,2.122762398393549,0.38195847470541927,-0.05776646717947506,0.0,0.0,0.0,0.0,0.0,6.073293412401662,607.7,551.1783375286042,138.85179650805898,19.08712276590262,75.96925655026153,71.79228671726383,6.532813628273583,0.0,0.0,0.0,0.0,0.0,0.0,Ozzie Albies,0.5,1.0,health,0.2519180944785463,,,HIT,,,,1.262236590072801,9.281122032474567,19.20818513780044,6.073293412401662,9.281122032474567,0.0,health,4.997008013477808,2.219965035160029,5.0,keepable x2yr,2,14.208185137800442,4.281122032474567,False,True,4.281122032474567,0.0,0.0,0.0,0,4.281122032474567,True,7.232489124050882,11.686244126048338,2.2324891240508817,6.686244126048338,0.994
Pookie 2.0,21622,Jake McCarthy,HIT,False,10,2,1.9110084970862333,0.7363382865253374,1.5887369197342118,1.349474635574083,0.7187624355190222,0.0,0.0,0.0,0.0,0.0,6.304320774438888,483.4,437.34050910404915,123.26711287438864,10.191805489472438,64.60013299537293,53.73142870166629,23.08069299178929,0.0,0.0,0.0,0.0,0.0,0.0,Jake McCarthy,0.5,1.2412081092263136,health,0.2818561516904023,,,HIT,,,,1.493263952110027,10.796817103365047,21.327262983962026,7.8124816335440075,20.691367948330527,9.89455084496548,health,4.899909228681756,1.5829316196933476,10.0,keepable x2yr,2,11.327262983962026,0.7968171033650471,False,True,0.7968171033650471,0.0,0.0,0.0,0,0.7968171033650471,True,8.583989089977358,12.33070492919131,-1.4160109100226415,2.3307049291913096,0.649
Pookie 2.0,31539,Drake Baldwin,HIT,False,10,1,1.9266300353149985,1.6612283886729582,2.266232864014472,0.05290878592121799,0.331021259816533,0.0,0.0,0.0,0.0,0.0,6.23802133374018,533.0,478.4130173014766,127.08500949454638,22.993394368828483,65.12820675784401,76.64448911688777,0.9049235993208828,0.0,0.0,0.0,0.0,0.0,0.0,Drake Baldwin,0.5,1.125703564727955,health,0.26563869480679814,,,HIT,,,,1.4269645114113194,10.361848125735312,20.719137285089626,7.019107627608463,15.486300204123783,5.124452078388471,health,5.902444526872979,8.160238292213403,10.0,keepable x1yr,1,10.719137285089626,0.3618481257353121,False,True,0.3618481257353121,0.0,0.0,0.0,0,0.3618481257353121,True,8.31053931433797,12.362392048270841,-1.6894606856620311,2.3623920482708414,0.635
Producers,31347,Zach Neto,HIT,False,1,1,2.7311952908140107,1.8865963196699915,2.4962966562904048,1.2324546803987682,-0.19170511682277572,0.0,0.0,0.0,0.0,0.0,8.1548378303504,639.3,571.5659230445752,141.69026076604774,26.11275697473798,92.32589980208746,84.4252966867007,21.07924621530698,0.0,0.0,0.0,0.0,0.0,0.0,Zach Neto,0.5,1.0,health,0.2478983701675259,,,HIT,,,,3.3437810080215398,22.937455145156363,38.30096541707201,8.1548378303504,22.937455145156363,0.0,health,8.685814019253462,26.4210165085541,1.0,keepable x1yr,1,37.30096541707201,21.937455145156363,False,True,21.937455145156363,0.0,0.0,24.249548459701323,2,46.187003604857686,True,19.54665609531705,25.87445367616177,36.65438578962966,54.44384339643644,1.0
Producers,27769,Pete Crow-Armstrong,HIT,False,17,1,2.936326264523043,2.099712451287396,2.828625129997596,1.9512860830469734,0.3824197816111417,0.0,0.0,0.0,0.0,0.0,10.198369710466151,640.1999999999999,580.5320418819085,153.9726080375227,29.06253997510714,99.26019036295034,95.66471805894327,33.37375437427095,0.0,0.0,0.0,0.0,0.0,0.0,Pete Crow-Armstrong,0.5,1.0,health,0.2652267177852755,,,HIT,,,,5.3873128881372905,36.34440041166514,57.04507908781741,10.198369710466151,36.34440041166514,0.0,health,9.549054689292452,32.08445661812634,17.0,keepable x1yr,1,40.04507908781741,19.34440041166514,False,True,19.34440041166514,0.0,0.0,8.571788125407387,1,27.91618853707253,True,32.32599510037031,39.041234392534754,20.882487966801,33.780251100148554,1.0
Producers,27463,Garrett Crochet,PIT,True,15,1,0.0,0.0,0.0,0.0,0.0,3.210052620056595,0.0,3.3725891315371896,1.090725735087071,0.14143632758016078,7.814803814261017,0.0,0.0,129.79112088105842,0.0,0.0,0.0,0.0,146.79999999999998,11.780815700027592,0.0,177.25809320578057,51.52185829470338,40.71470896365495,Garrett Crochet,0.35185185185185186,1.021798365122616,health,,3.15869703441642,1.1614838545280204,PIT,,,,3.0037469919321564,20.70660301761172,35.18203377156303,7.9823289198302705,21.80568052307538,1.0990775054636615,health,9.117098056969263,29.25053022656233,15.0,keepable x1yr,1,20.182033771563027,5.7066030176117195,False,True,5.7066030176117195,0.0,0.0,7.8629506925779795,1,13.569553710189698,True,9.35079138266233,27.17958977623285,-5.6492086173376705,33.24226960514978,0.719
Producers,20599,Iván Herrera,HIT,False,1,2,2.083369086433364,1.1427525598056143,1.9718024436841273,0.47165790575527444,0.365210661129516,0.0,0.0,0.0,0.0,0.0,6.034792656807896,542.7,477.42732855587815,127.42234356563223,15.817066727705429,70.42664659380151,66.68678816522348,8.066984760522496,0.0,0.0,0.0,0.0,0.0,0.0,Iván Herrera,0.5,1.1055831951354338,health,0.26689369448342903,,,HIT,,,,1.2237358344790348,9.028531149020566,18.85504039546431,6.669196507757832,13.19064762457387,4.162116475553304,health,5.522221018058893,5.6657160284248755,1.0,keepable x2yr,2,17.85504039546431,8.028531149020566,False,True,8.028531149020566,3.965858624161144,0.0,0.0,0,11.994389773181709,True,7.136464483924559,10.804900248604552,9.093086343412315,14.718282042008232,1.0
Producers,20503,William Contreras,HIT,False,11,2,2.465497554670215,1.2984121456208262,2.3692389651784302,0.23357799248387867,0.43965918732379106,0.0,0.0,0.0,0.0,0.0,6.806385845277141,641.5999999999999,569.3212090534029,152.11454548098902,17.971582186471938,83.34419767065829,80.12817789618155,3.9949931566260317,0.0,0.0,0.0,0.0,0.0,0.0,William Contreras,0.5,1.0,health,0.2671858048884326,,,HIT,,,,1.9953290229482805,14.090702063247859,25.93241000881295,6.806385845277141,14.090702063247859,0.0,health,6.809773683930291,14.112928566213874,11.0,keepable x2yr,2,14.932410008812951,3.090702063247859,False,True,3.090702063247859,2.645989281281793,0.0,0.0,0,5.7366913445296515,True,11.45903194883078,16.971095221140338,0.86457314294748,11.069280659353097,0.935
Producers,27615,Alec Burleson,HIT,False,7,1,1.899109721842003,1.4148034753038523,2.263015941592259,0.2576084348963808,0.6557506532280595,0.0,0.0,0.0,0.0,0.0,6.490288226862554,570.4,518.8665667166417,142.99837831867606,19.582577858567337,64.1979042954842,76.5356920998229,4.405997001499251,0.0,0.0,0.0,0.0,0.0,0.0,Alec Burleson,0.5,1.0518934081346425,health,0.2755975957818244,,,HIT,,,,1.6792314045336934,12.016888823437721,23.0330328333126,6.824622014124719,14.210343611289888,2.1934547878521666,health,5.316509782238851,4.316111793628714,7.0,keepable x1yr,1,16.0330328333126,5.016888823437721,False,True,5.016888823437721,0.0,0.0,0.0,0,5.016888823437721,True,9.925160995262145,13.811136139167985,2.925160995262145,6.811136139167985,0.996
Producers,27467,Tyler Soderstrom,HIT,False,10,1,2.0368497172468922,1.8251753415392316,2.6626708265219756,0.20335276996399893,0.006770081732501754,0.0,0.0,0.0,0.0,0.0,6.7348187370046,584.6,528.1759037318244,134.1350413573351,25.262616932399837,68.85409605784682,90.05210736539513,3.4780371033593585,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Soderstrom,0.5,1.0263427984946971,health,0.25395903222696187,,,HIT,,,,1.9237619146757394,13.621173639038535,25.275967099553775,6.912189722456679,14.784846746838571,1.1636731078000366,health,7.079345474652812,15.881501045448642,10.0,keepable x1yr,1,15.275967099553775,3.6211736390385347,False,True,3.6211736390385347,0.0,0.0,0.7492758886313459,1,4.370449527669881,True,11.059303686090876,16.26250731482775,1.0593036860908769,9.629479222047419,0.965
Spehr's Army,28163,Junior Caminero,HIT,False,11,1,2.582620213094687,2.854761096681179,3.403567581507676,0.26279905731589204,0.6776527990307009,0.0,0.0,0.0,0.0,0.0,9.781400747630135,651.1,592.4077487637306,162.15237635478152,39.51331928369914,87.30343663925986,115.10939700934071,4.4947746334330825,0.0,0.0,0.0,0.0,0.0,0.0,Junior Caminero,0.5,1.0,health,0.27371751414995854,,,HIT,,,,4.9703439253012744,33.60880322476989,53.220468514025725,9.781400747630135,33.60880322476989,0.0,health,9.83905837130406,33.98707606323889,11.0,keepable x1yr,1,42.220468514025725,22.608803224769893,False,True,22.608803224769893,0.0,0.0,20.42217710944315,2,43.03098033421304,True,29.34872058878509,37.13541650658728,31.99651958612835,52.16560967289776,1.0
Spehr's Army,25816,Shea Langeliers,HIT,True,2,1,1.9805459983744629,2.0227617110728806,2.4288903863374527,0.18024142760988868,0.13323467056817723,0.0,0.0,0.0,0.0,0.0,6.745674193962861,512.5999999999999,466.2096822063315,120.58118578113921,27.99744938985712,66.95079330810039,82.1456019537123,3.0827530547070254,0.0,0.0,0.0,0.0,0.0,0.0,Shea Langeliers,0.5,1.1705033164260634,health,0.25864153058874767,,,HIT,,,,1.9346173716340003,13.692392746848148,25.375537809046207,7.894028854339562,21.22637263138934,7.533979884541191,health,7.128486362215522,16.20389835978053,2.0,keepable x1yr,1,23.375537809046207,11.692392746848148,False,True,11.692392746848148,0.0,0.0,7.823313605813452,1,19.5157063526616,True,11.286441267811371,15.949003995005912,14.689584429071056,24.759037273498077,1.0
Spehr's Army,31757,Mason Miller,PIT,False,15,1,0.0,0.0,0.0,0.0,0.0,0.8927200651217467,3.845385249490755,2.079661055470634,1.5628052251664681,1.194847921119618,9.575419516369221,0.0,0.0,35.12725807511356,0.0,0.0,0.0,0.0,63.61999999999999,3.276261109617109,25.27788582980011,109.30378377843643,15.554113791306108,22.51818061423824,Mason Miller,0.4894237782640408,1.0,health,,2.2003619006877555,0.9060898882325025,PIT,,,,4.7643626940403605,32.25742763806423,51.33112406564062,9.575419516369221,32.25742763806423,0.0,role,7.551912207087598,18.981857040955408,15.0,keepable x1yr,1,36.33112406564062,17.25742763806423,False,True,17.25742763806423,0.0,0.0,0.0,0,17.25742763806423,True,19.75557861063907,41.80170648744574,4.755578610639071,30.710159625380033,0.962
Spehr's Army,29995,Daylen Lile,HIT,False,8,2,2.194731101386765,0.9602951798545012,2.088573237281475,0.8281481056302943,0.053807051544102466,0.0,0.0,0.0,0.0,0.0,6.1255546756971375,596.8,543.5998627713749,138.86574906815395,13.291637640817216,74.19115155942113,70.63600184099211,14.16420262664165,0.0,0.0,0.0,0.0,0.0,0.0,Daylen Lile,0.5,1.0053619302949062,health,0.2554558206843359,,,HIT,,,,1.3144978533682767,9.623991112902791,19.68754690813488,6.158372827450009,9.839300288443427,0.21530917554063578,health,6.003907752394457,8.825905377892946,8.0,keepable x2yr,2,11.68754690813488,1.6239911129027913,False,True,1.6239911129027913,0.702019571209004,0.0,0.0,0,2.3260106841117953,True,7.701992346655347,11.785064669521196,-0.2980076533446535,6.171667687075832,0.856
Spehr's Army,26294,Bryson Stott,HIT,False,10,2,1.9931008868565243,0.8334956685039222,1.8455474016117401,1.4386421371401392,0.1464234766435518,0.0,0.0,0.0,0.0,0.0,6.257209570755878,563.1999999999999,505.7524236701775,130.85575735964326,11.5365802446529,67.37520139781839,62.41681514006507,24.60576628641666,0.0,0.0,0.0,0.0,0.0,0.0,Bryson Stott,0.5,1.0653409090909092,health,0.25873481022600064,,,HIT,,,,1.446152748427017,10.487735882091568,20.89513967549181,6.6653164423797016,13.16519178282203,2.677455900730461,health,5.511841898960261,5.5976220177446745,10.0,keepable x2yr,2,10.895139675491809,0.4877358820915685,False,True,0.4877358820915685,0.0,0.0,0.0,0,0.4877358820915685,True,8.563931084872246,12.017689391757308,-1.4360689151277528,2.017689391757308,0.619
Spehr's Army,17995,Logan Webb,PIT,False,27,2,0.0,0.0,0.0,0.0,0.0,3.725604623635322,0.0,3.12480338307634,1.294624050403073,0.5571946834561111,8.702226740570845,0.0,0.0,172.6751525432359,0.0,0.0,0.0,0.0,188.655,13.672879119796042,0.0,164.23485569219758,66.68576615424884,40.42791589647695,Logan Webb,0.5,1.0,health,,3.1813198451577724,1.1295914152273347,PIT,,,,3.8911699182419843,26.528695012871907,43.32184131096621,8.702226740570845,26.528695012871907,0.0,health,7.760535267588274,20.350564806505744,27.0,keepable x2yr,2,16.321841310966207,-0.471304987128093,False,True,-0.471304987128093,0.0,0.0,0.0,0,-0.471304987128093,True,14.309274716670974,33.30720268480557,-12.690725283329026,6.307202684805568,0.364
The Fighting Phils,21029,Jhoan Duran,PIT,False,4,1,0.0,0.0,0.0,0.0,0.0,2.271999380485832,3.3495440202752134,1.553814814959493,1.200470174164748,0.5721990494771271,8.948027439362413,0.0,0.0,49.78506883578977,0.0,0.0,0.0,0.0,64.22,8.338182933464982,22.01844180309874,81.66611483121166,18.100114767931167,17.53502461118491,Jhoan Duran,0.453551912568306,1.1354118617277293,health,,2.5366090456459123,1.048273021597239,PIT,,,,4.136970617033552,28.14131312137017,45.576426269159676,10.14675069959682,36.00574493965105,7.864431818280881,role,7.241715061555781,16.94675487668833,4.0,keepable x1yr,1,41.576426269159676,24.14131312137017,False,True,24.14131312137017,0.0,0.0,6.7547416451850815,1,30.896054766555253,True,16.894041419863488,36.514246530620625,13.891623035782787,45.076873663418276,0.999
The Fighting Phils,35376,Konnor Griffin,HIT,True,20,2,2.5252425864277837,0.9657496787568889,2.1002137138410557,1.9510283925431673,0.26825304015786544,0.0,0.0,0.0,0.0,0.0,7.81048741172676,530.9,478.8436569173253,126.11451923514697,13.367134451010262,85.36383128465657,71.02968529389453,33.36934697360668,0.0,0.0,0.0,0.0,0.0,0.0,Konnor Griffin,0.5,1.130156338293464,health,0.26337306010700956,,,HIT,,,,2.9994305893978996,20.678284510282282,35.142441954798116,8.824468745747922,27.330684885711335,6.652400375429053,health,9.78866830645609,33.65648330470836,20.0,keepable x2yr,2,15.142441954798116,0.6782845102822819,False,True,0.6782845102822819,11.608010809002105,0.0,0.0,0,12.286295319284386,True,17.638611441096575,23.146639829124176,5.041292742428113,18.169572974008325,0.984
The Fighting Phils,20220,Jo Adell,HIT,False,1,1,1.8600030076340843,1.8490160417225823,2.5654166717582143,0.3139717709991279,-0.5662270826569885,0.0,0.0,0.0,0.0,0.0,6.022180409457021,546.7,498.26488807576413,116.65889271567161,25.592600831713458,62.875932706820144,86.76295066630861,5.370005380972881,0.0,0.0,0.0,0.0,0.0,0.0,Jo Adell,0.5,1.0974940552405341,health,0.23413026987752134,,,HIT,,,,1.21112358712816,8.94578631319678,18.73935568298752,6.613110339424665,12.822684591372562,3.8768982781757817,health,5.818634566689708,7.610388515021891,1.0,keepable x1yr,1,17.73935568298752,7.9457863131967805,False,True,7.9457863131967805,0.0,0.0,1.3688302377686075,1,9.314616550965388,True,6.339557196515495,11.821582893310602,5.339557196515495,14.269944121850667,1.0
The Fighting Phils,22182,Hunter Greene,PIT,True,1,2,0.0,0.0,0.0,0.0,0.0,1.9498839902996057,0.0,2.7264921787603784,-0.6327406090925187,0.6874879489580366,4.731123508925502,0.0,0.0,99.6340143334749,0.0,0.0,0.0,0.0,126.22499999999998,7.156027219812069,0.0,143.30023192812084,54.86605561168955,38.47124854184996,Hunter Greene,0.27983539094650206,1.1883541295306004,health,,3.9120182254324107,1.0941197296520093,PIT,,,,-0.07993331340335885,0.4755836362539042,6.897251561963331,5.621298152402613,6.315728749162829,5.840145112908925,health,6.443260341619057,11.708354227234842,1.0,keepable x2yr,2,5.897251561963331,-0.5244163637460958,False,True,-0.5244163637460958,9.102101093149615,0.0,0.0,0,8.57768472940352,True,0.0,6.098450670585688,-1.0,131.86511566629304,0.437
