season,fg_id,roto_points,role,PA,IP,SV,rp_next,birth_year,age,survived,rp_next_all,vol,age_band
2023,5297,3.7747445918951086,HIT,312.0,0.0,0.0,-0.37540933683249844,1989.0,34.0,1,-0.37540933683249844,312.0,33+
2023,5343,2.004691586942286,HIT,320.0,1.0,0.0,-0.6210579787308816,1987.0,36.0,1,-0.6210579787308816,320.0,33+
2023,5361,15.148650340227956,HIT,730.0,0.0,0.0,8.13296706251444,1989.0,34.0,1,8.13296706251444,730.0,33+
2023,5417,8.094985151295221,HIT,410.0,0.0,0.0,8.899308549749707,1990.0,33.0,1,8.899308549749707,410.0,33+
2023,5517,2.515720903973748,HIT,260.0,0.0,0.0,3.067709802050945,1990.0,33.0,1,3.067709802050945,260.0,33+
2023,5615,4.938234722344922,PIT,0.0,59.66666666666668,2.0,1.2020157159875446,1987.0,36.0,1,1.2020157159875446,59.66666666666668,33+
2023,5827,6.486571653384812,HIT,454.0,0.0,0.0,1.0021822526342024,1991.0,32.0,1,1.0021822526342024,454.0,30-32
2023,5933,1.5219303113659128,HIT,326.0,0.0,0.0,,1990.0,33.0,0,0.0,326.0,33+
2023,6107,2.3952986740998425,PIT,0.0,58.66666666666668,0.0,0.9560646637670152,1989.0,34.0,1,0.9560646637670152,58.66666666666668,33+
2023,6153,2.451127036055805,HIT,309.0,3.6666666666666674,0.0,,1989.0,34.0,0,0.0,309.0,33+
2023,6184,8.85754367410717,HIT,479.0,0.0,0.0,4.140870199578493,1987.0,36.0,1,4.140870199578493,479.0,33+
2023,6398,6.608837461769239,PIT,0.0,46.66666666666668,21.0,,1989.0,34.0,0,0.0,46.66666666666668,33+
2023,6399,0.6478282339357503,PIT,0.0,59.333333333333336,2.0,-1.0781531834856124,1989.0,34.0,1,-1.0781531834856124,59.333333333333336,33+
2023,6562,5.2923293076576075,PIT,0.0,151.33333333333331,0.0,1.1404142635570347,1987.0,36.0,1,1.1404142635570347,151.33333333333331,33+
2023,6632,-4.780391530055722,PIT,0.0,90.0,0.0,-2.4714933562388683,1987.0,36.0,1,-2.4714933562388683,90.0,33+
2023,6655,11.345283185602412,PIT,0.0,69.0,23.0,4.49036493328756,1988.0,35.0,1,4.49036493328756,69.0,33+
2023,6797,2.546523119102175,PIT,0.0,71.66666666666667,0.0,-0.551525515088358,1991.0,32.0,1,-0.551525515088358,71.66666666666667,30-32
2023,6887,1.0701219244283622,HIT,407.0,1.0,0.0,-0.1759569806287269,1986.0,37.0,1,-0.1759569806287269,407.0,33+
2023,6893,-0.6350421406552548,PIT,0.0,52.333333333333336,0.0,-0.8622056642351683,1986.0,37.0,1,-0.8622056642351683,52.333333333333336,33+
2023,6895,-1.1137284427829583,PIT,0.0,86.33333333333331,1.0,-1.0623248288828027,1987.0,36.0,1,-1.0623248288828027,86.33333333333331,33+
2023,6902,3.2509352766380246,PIT,0.0,141.66666666666663,0.0,-1.3226618987520053,1991.0,32.0,1,-1.3226618987520053,141.66666666666663,30-32
2023,6984,1.3963595252172087,PIT,0.0,59.66666666666668,0.0,1.2168888481708582,1987.0,36.0,1,1.2168888481708582,59.66666666666668,33+
2023,7005,10.436808051301247,PIT,0.0,65.33333333333331,31.0,1.7745518302656484,1988.0,35.0,1,1.7745518302656484,65.33333333333331,33+
2023,7048,1.8335662803158268,PIT,0.0,66.0,0.0,0.7813715206942603,1990.0,33.0,1,0.7813715206942603,66.0,33+
2023,7115,0.49759588997945015,PIT,0.0,49.333333333333336,1.0,,1985.0,38.0,0,0.0,49.333333333333336,33+
2023,7304,6.6192699090126785,HIT,580.0,0.0,0.0,7.403207299774851,1990.0,33.0,1,7.403207299774851,580.0,33+
2023,7531,0.900955527712439,PIT,0.0,58.66666666666668,0.0,,1987.0,36.0,0,0.0,58.66666666666668,33+
2023,7593,-1.4297317830247251,PIT,0.0,177.66666666666663,0.0,0.5152905762995192,1990.0,33.0,1,0.5152905762995192,177.66666666666663,33+
2023,7739,2.7762558443575287,HIT,292.0,0.0,0.0,3.5152486805114047,1989.0,34.0,1,3.5152486805114047,292.0,33+
2023,7802,3.0941658280218656,HIT,423.0,3.0,0.0,3.805350213135129,1989.0,34.0,1,3.805350213135129,423.0,33+
2023,7859,4.846956044383813,HIT,413.0,0.0,0.0,4.585446580968624,1986.0,37.0,1,4.585446580968624,413.0,33+
2023,8048,6.6292547315538215,PIT,0.0,57.333333333333336,22.0,-2.199227291004018,1989.0,34.0,1,-2.199227291004018,57.333333333333336,33+
2023,8090,0.9931088537425974,HIT,237.0,0.0,0.0,0.9945028352837623,1985.0,38.0,1,0.9945028352837623,237.0,33+
2023,8110,1.839555199281689,PIT,0.0,45.66666666666668,4.0,-0.8346307830327152,1987.0,36.0,1,-0.8346307830327152,45.66666666666668,33+
2023,8241,8.793238312015715,PIT,0.0,65.33333333333331,18.0,4.056720501312521,1985.0,38.0,1,4.056720501312521,65.33333333333331,33+
2023,8623,3.9337375075072294,HIT,450.0,0.0,0.0,3.1779799671937994,1987.0,36.0,1,3.1779799671937994,450.0,33+
2023,8700,11.500377808649688,PIT,0.0,162.33333333333331,0.0,-1.332339006138298,1983.0,40.0,1,-1.332339006138298,162.33333333333331,33+
2023,8709,4.088328086750911,HIT,406.0,0.0,0.0,,1988.0,35.0,0,0.0,406.0,33+
2023,8779,7.901364550028233,PIT,0.0,120.33333333333331,0.0,-0.4410204926206413,1986.0,37.0,1,-0.4410204926206413,120.33333333333331,33+
2023,9073,6.322556747724541,PIT,0.0,60.333333333333336,5.0,12.455643769270893,1987.0,36.0,1,12.455643769270893,60.333333333333336,33+
2023,9111,1.1921893011398317,PIT,0.0,53.66666666666668,1.0,,1990.0,33.0,0,0.0,53.66666666666668,33+
2023,9132,9.44033447655222,PIT,0.0,144.0,0.0,6.721865702688547,1990.0,33.0,1,6.721865702688547,144.0,33+
2023,9218,9.160227349757106,HIT,687.0,0.0,0.0,6.004771170678836,1987.0,36.0,1,6.004771170678836,687.0,33+
2023,9241,4.20093891969061,HIT,341.0,0.0,0.0,4.323047671230624,1988.0,35.0,1,4.323047671230624,341.0,33+
2023,9323,0.12813179415944953,PIT,0.0,180.0,0.0,-4.7988129149850245,1989.0,34.0,1,-4.7988129149850245,180.0,33+
2023,9368,2.2502884098986744,HIT,237.0,0.0,0.0,,1985.0,38.0,0,0.0,237.0,33+
2023,9627,4.859341108725024,HIT,419.0,0.0,0.0,0.023330444883891577,1987.0,36.0,1,0.023330444883891577,419.0,33+
2023,9774,2.1269010626564007,HIT,355.0,0.0,0.0,1.788942907955275,1990.0,33.0,1,1.788942907955275,355.0,33+
2023,9777,8.348523280032568,HIT,612.0,0.0,0.0,6.074060397213206,1991.0,32.0,1,6.074060397213206,612.0,30-32
2023,9803,3.1425478179476434,PIT,0.0,201.33333333333331,0.0,-0.7114782471865317,1988.0,35.0,1,-0.7114782471865317,201.33333333333331,33+
2023,9847,5.133078870472194,HIT,473.0,0.0,0.0,4.537077469613469,1986.0,37.0,1,4.537077469613469,473.0,33+
2023,9874,4.370227821646443,HIT,562.0,0.0,0.0,0.8711257174196388,1988.0,35.0,1,0.8711257174196388,562.0,33+
2023,10028,2.9777239170239573,HIT,332.0,0.3333333333333333,0.0,1.3782828390391209,1991.0,32.0,1,1.3782828390391209,332.0,30-32
2023,10061,3.661428207889128,PIT,0.0,54.66666666666668,3.0,1.1265947493464983,1988.0,35.0,1,1.1265947493464983,54.66666666666668,33+
2023,10123,5.843973870663141,PIT,0.0,192.0,0.0,1.526124933785596,1987.0,36.0,1,1.526124933785596,192.0,33+
2023,10155,5.190986894955558,HIT,362.0,0.0,0.0,1.7597525264935523,1991.0,32.0,1,1.7597525264935523,362.0,30-32
2023,10233,6.612170294666491,PIT,0.0,58.333333333333336,6.0,4.428483449835935,1988.0,35.0,1,4.428483449835935,58.333333333333336,33+
2023,10243,5.559610715990046,HIT,471.0,0.0,0.0,4.0028005878098885,1991.0,32.0,1,4.0028005878098885,471.0,30-32
2023,10264,4.810843902646061,HIT,404.0,0.0,0.0,,1988.0,35.0,0,0.0,404.0,33+
2023,10310,13.121686119949707,PIT,0.0,192.0,0.0,14.615252214228654,1990.0,33.0,1,14.615252214228654,192.0,33+
2023,10314,-2.0270029256683104,PIT,0.0,60.333333333333336,0.0,1.142161602312216,1990.0,33.0,1,1.142161602312216,60.333333333333336,33+
2023,10315,5.024764866152108,PIT,0.0,80.0,1.0,2.516682358938811,1989.0,34.0,1,2.516682358938811,80.0,33+
2023,10324,10.232851439765652,HIT,592.0,0.0,0.0,10.562580081716286,1990.0,33.0,1,10.562580081716286,592.0,33+
2023,10343,-1.6719517024130832,PIT,0.0,48.66666666666668,1.0,,1987.0,36.0,0,0.0,48.66666666666668,33+
2023,10472,4.629354676629123,HIT,508.0,0.0,0.0,2.9037737492767683,1991.0,32.0,1,2.9037737492767683,508.0,30-32
2023,10591,2.345895360225131,PIT,0.0,48.333333333333336,1.0,1.6028117837886533,1989.0,34.0,1,1.6028117837886533,48.333333333333336,33+
2023,10603,5.536747690190934,PIT,0.0,102.66666666666667,0.0,14.431812131242408,1989.0,34.0,1,14.431812131242408,102.66666666666667,33+
2023,10681,2.5685085811289854,HIT,228.0,0.0,0.0,3.137384350188084,1991.0,32.0,1,3.137384350188084,228.0,30-32
2023,10815,3.8770825122445554,HIT,521.0,0.0,0.0,8.555597468176106,1993.0,30.0,1,8.555597468176106,521.0,30-32
2023,10855,0.7107555070070721,PIT,0.0,44.66666666666668,0.0,0.0776081456039644,1990.0,33.0,1,0.0776081456039644,44.66666666666668,33+
2023,10950,5.35385368613053,HIT,353.0,0.0,0.0,1.287140201893456,1988.0,35.0,1,1.287140201893456,353.0,33+
2023,11038,5.063193296773218,HIT,408.0,0.0,0.0,1.5432213063222013,1990.0,33.0,1,1.5432213063222013,408.0,33+
2023,11156,11.5643462863835,PIT,0.0,177.66666666666663,0.0,2.142186688105159,1988.0,35.0,1,2.142186688105159,177.66666666666663,33+
2023,11281,7.869731582529259,HIT,592.0,0.0,0.0,2.4956769397518093,1989.0,34.0,1,2.4956769397518093,592.0,33+
2023,11368,2.3893379880538967,HIT,405.0,0.0,0.0,1.9445546433522383,1988.0,35.0,1,1.9445546433522383,405.0,33+
2023,11384,3.452151292144306,PIT,0.0,40.66666666666668,2.0,2.2677419305788935,1989.0,34.0,1,2.2677419305788935,40.66666666666668,33+
2023,11423,2.9146930416323054,PIT,0.0,75.66666666666667,0.0,4.099092023025152,1989.0,34.0,1,4.099092023025152,75.66666666666667,33+
2023,11442,3.711106539099915,HIT,267.0,0.0,0.0,2.2993038158610943,1992.0,31.0,1,2.2993038158610943,267.0,30-32
2023,11445,5.755099796915968,HIT,507.0,0.0,0.0,3.2842955174909987,1989.0,34.0,1,3.2842955174909987,507.0,33+
2023,11477,10.571354728041847,HIT,632.0,0.0,0.0,5.587776901925642,1991.0,32.0,1,5.587776901925642,632.0,30-32
2023,11489,5.24132998234836,HIT,388.0,0.0,0.0,1.7871889953110962,1991.0,32.0,1,1.7871889953110962,388.0,30-32
2023,11493,8.467741620000472,HIT,601.0,0.0,0.0,8.897184906392189,1992.0,31.0,1,8.897184906392189,601.0,30-32
2023,11579,9.076496052101643,HIT,546.0,0.0,0.0,8.765627457380983,1992.0,31.0,1,8.765627457380983,546.0,30-32
2023,11589,-2.4260005464913577,PIT,0.0,44.66666666666668,0.0,1.4517095581598567,1991.0,32.0,1,1.4517095581598567,44.66666666666668,30-32
2023,11609,6.526841194487692,HIT,495.0,0.0,0.0,4.029445595748649,1992.0,31.0,1,4.029445595748649,495.0,30-32
2023,11615,7.314929765355048,HIT,523.0,0.0,0.0,0.06388223343261457,1992.0,31.0,1,0.06388223343261457,523.0,30-32
2023,11674,3.9497283856837395,PIT,0.0,154.33333333333331,1.0,7.025049084830105,1991.0,32.0,1,7.025049084830105,154.33333333333331,30-32
2023,11680,5.706708092041447,HIT,526.0,0.0,0.0,2.586445693135432,1990.0,33.0,1,2.586445693135432,526.0,33+
2023,11737,10.136868548055652,HIT,671.0,0.0,0.0,6.9746179489380715,1992.0,31.0,1,6.9746179489380715,671.0,30-32
2023,11739,7.23675965507849,HIT,540.0,0.0,0.0,4.301326264701143,1991.0,32.0,1,4.301326264701143,540.0,30-32
2023,11760,3.0314055228318875,PIT,0.0,142.33333333333331,0.0,1.0981672001992075,1989.0,34.0,1,1.0981672001992075,142.33333333333331,33+
2023,11762,-2.620026271619925,PIT,0.0,88.66666666666667,0.0,,1992.0,31.0,0,0.0,88.66666666666667,30-32
2023,11804,8.19509588488441,PIT,0.0,68.33333333333331,2.0,5.201907438001346,1989.0,34.0,1,5.201907438001346,68.33333333333331,33+
2023,11828,3.590977929708494,PIT,0.0,96.0,0.0,0.7206479435220123,1988.0,35.0,1,0.7206479435220123,96.0,33+
2023,11836,6.852838484431644,PIT,0.0,172.66666666666663,0.0,-6.025658545089768,1992.0,31.0,1,-6.025658545089768,172.66666666666663,30-32
2023,11847,6.762388420569006,PIT,0.0,51.333333333333336,3.0,2.333645123974382,1986.0,37.0,1,2.333645123974382,51.333333333333336,33+
2023,11861,7.335006099934869,PIT,0.0,54.333333333333336,12.0,7.702163723023046,1991.0,32.0,1,7.702163723023046,54.333333333333336,30-32
2023,11899,4.484188084390333,HIT,425.0,0.0,0.0,6.380494844159464,1992.0,31.0,1,6.380494844159464,425.0,30-32
2023,12037,5.5936825296879205,HIT,424.0,0.0,0.0,0.9003426466706727,1990.0,33.0,1,0.9003426466706727,424.0,33+
2023,12049,5.531651157218308,PIT,0.0,137.0,0.0,-4.499947287826523,1989.0,34.0,1,-4.499947287826523,137.0,33+
2023,12056,3.4153997217645307,PIT,0.0,70.33333333333331,9.0,-2.5554491938965573,1989.0,34.0,1,-2.5554491938965573,70.33333333333331,33+
2023,12095,3.4748257817531045,PIT,0.0,66.0,3.0,3.3488355571666433,1990.0,33.0,1,3.3488355571666433,66.0,33+
2023,12144,6.9050993397248215,HIT,491.0,0.0,0.0,3.1745482698926506,1993.0,30.0,1,3.1745482698926506,491.0,30-32
2023,12147,1.0495483461578072,HIT,210.0,0.0,0.0,1.0425170722694883,1990.0,33.0,1,1.0425170722694883,210.0,33+
2023,12155,6.668996302122385,HIT,516.0,0.0,0.0,1.9745464780931636,1991.0,32.0,1,1.9745464780931636,516.0,30-32
2023,12158,0.28045558200291165,HIT,200.0,0.0,0.0,1.0504109384671114,1989.0,34.0,1,1.0504109384671114,200.0,33+
2023,12161,8.919884065593115,HIT,665.0,0.0,0.0,4.604181288991951,1992.0,31.0,1,4.604181288991951,665.0,30-32
2023,12304,12.390582597606516,PIT,0.0,200.0,0.0,1.3148878819481267,1989.0,34.0,1,1.3148878819481267,200.0,33+
2023,12317,4.281424118879836,PIT,0.0,124.66666666666667,0.0,3.2764755585558594,1990.0,33.0,1,3.2764755585558594,124.66666666666667,33+
2023,12325,2.451131100640911,HIT,430.0,2.0,0.0,-0.2168949564347137,1990.0,33.0,1,-0.2168949564347137,430.0,33+
2023,12434,2.783503204243293,HIT,206.0,0.0,0.0,3.3187561555069722,1989.0,34.0,1,3.3187561555069722,206.0,33+
2023,12447,7.807621888868676,PIT,0.0,146.33333333333331,0.0,10.914681047983079,1989.0,34.0,1,10.914681047983079,146.33333333333331,33+
2023,12532,1.2144301164238922,HIT,250.0,0.0,0.0,,1990.0,33.0,0,0.0,250.0,33+
2023,12533,11.840283148606531,HIT,753.0,0.0,0.0,6.780840967580868,1990.0,33.0,1,6.780840967580868,753.0,33+
2023,12546,3.453325094547354,HIT,278.0,0.0,0.0,,1990.0,33.0,0,0.0,278.0,33+
2023,12552,6.654397791003001,HIT,694.0,0.0,0.0,8.089276472109356,1991.0,32.0,1,8.089276472109356,694.0,30-32
2023,12575,2.445756554440299,PIT,0.0,40.66666666666668,1.0,-1.1538555003397246,1989.0,34.0,1,-1.1538555003397246,40.66666666666668,33+
2023,12718,3.7562967245934566,PIT,0.0,111.33333333333331,0.0,-3.0346699871586518,1993.0,30.0,1,-3.0346699871586518,111.33333333333331,30-32
2023,12730,5.936213136448374,PIT,0.0,110.33333333333331,1.0,7.494345621498419,1990.0,33.0,1,7.494345621498419,110.33333333333331,33+
2023,12760,0.4155043142113939,PIT,0.0,67.33333333333331,1.0,-0.6402478827989705,1990.0,33.0,1,-0.6402478827989705,67.33333333333331,33+
2023,12763,3.165691044164734,PIT,0.0,42.333333333333336,0.0,-1.154393584238126,1990.0,33.0,1,-1.154393584238126,42.333333333333336,33+
2023,12768,12.300718133390097,PIT,0.0,184.0,0.0,7.7095097649768345,1989.0,34.0,1,7.7095097649768345,184.0,33+
2023,12808,6.60438936362686,PIT,0.0,131.33333333333331,0.0,-1.4745167149239187,1990.0,33.0,1,-1.4745167149239187,131.33333333333331,33+
2023,12856,8.649462394870897,HIT,683.0,0.0,0.0,5.146817178063286,1989.0,34.0,1,5.146817178063286,683.0,33+
2023,12857,5.617650539704674,PIT,0.0,52.0,0.0,-0.7543566155797798,1990.0,33.0,1,-0.7543566155797798,52.0,33+
2023,12859,2.022123471551285,HIT,226.0,1.0,0.0,1.8354051118312809,1990.0,33.0,1,1.8354051118312809,226.0,33+
2023,12880,-0.7756813462944558,PIT,0.0,141.0,0.0,3.572827208312848,1989.0,34.0,1,3.572827208312848,141.0,33+
2023,12916,11.72466440509162,HIT,687.0,0.0,0.0,10.671589686550451,1993.0,30.0,1,10.671589686550451,687.0,30-32
2023,12927,8.309723934953974,HIT,682.0,0.0,0.0,6.864756821751023,1993.0,30.0,1,6.864756821751023,682.0,30-32
2023,12970,8.23829869865323,PIT,0.0,97.33333333333331,0.0,3.178386172011593,1992.0,31.0,1,3.178386172011593,97.33333333333331,30-32
2023,12976,0.2229737282135246,HIT,212.0,3.6666666666666674,0.0,0.48017805983045775,1992.0,31.0,1,0.48017805983045775,212.0,30-32
2023,12979,4.456557490662199,HIT,547.0,0.0,0.0,1.6627128119708423,1992.0,31.0,1,1.6627128119708423,547.0,30-32
2023,12988,2.708874502627655,PIT,0.0,51.333333333333336,8.0,1.5011097277362224,1990.0,33.0,1,1.5011097277362224,51.333333333333336,33+
2023,13050,1.8923357379743053,PIT,0.0,99.66666666666667,0.0,,1990.0,33.0,0,0.0,99.66666666666667,33+
2023,13066,8.32161907961991,HIT,678.0,0.0,0.0,9.165605161642926,1992.0,31.0,1,9.165605161642926,678.0,30-32
2023,13074,4.4561248238960065,PIT,0.0,136.33333333333331,0.0,4.420119098704009,1986.0,37.0,1,4.420119098704009,136.33333333333331,33+
2023,13125,19.019052751123724,PIT,0.0,209.0,0.0,4.6922444919577515,1990.0,33.0,1,4.6922444919577515,209.0,33+
2023,13133,2.7435986978330855,PIT,0.0,55.0,2.0,5.015469479183112,1990.0,33.0,1,5.015469479183112,55.0,33+
2023,13145,5.8190343592155465,HIT,617.0,0.0,0.0,5.234097024894477,1992.0,31.0,1,5.234097024894477,617.0,30-32
2023,13152,4.409359929943182,HIT,343.0,0.0,0.0,3.045493385926914,1993.0,30.0,1,3.045493385926914,343.0,30-32
2023,13164,10.91345217555645,PIT,0.0,152.66666666666663,0.0,-0.6512243201078571,1993.0,30.0,1,-0.6512243201078571,152.66666666666663,30-32
2023,13183,-4.472790039600026,PIT,0.0,82.33333333333331,0.0,,1993.0,30.0,0,0.0,82.33333333333331,30-32
2023,13185,6.228831009989256,HIT,533.0,0.0,0.0,3.1066434174233746,1994.0,29.0,1,3.1066434174233746,533.0,27-29
2023,13190,3.800851902342747,PIT,0.0,54.66666666666668,0.0,-2.907023298603598,1992.0,31.0,1,-2.907023298603598,54.66666666666668,30-32
2023,13273,-0.9843140434459582,PIT,0.0,89.0,0.0,-4.048035070415996,1989.0,34.0,1,-4.048035070415996,89.0,33+
2023,13293,5.198371981508471,PIT,0.0,51.333333333333336,2.0,2.83259154682323,1989.0,34.0,1,2.83259154682323,51.333333333333336,33+
2023,13301,8.419229536392166,HIT,579.0,0.0,0.0,3.6579408891437715,1990.0,33.0,1,3.6579408891437715,579.0,33+
2023,13324,2.402178185326704,HIT,286.0,2.0,0.0,1.9200621349813873,1991.0,32.0,1,1.9200621349813873,286.0,30-32
2023,13346,6.166874067036437,PIT,0.0,64.33333333333331,0.0,1.4870198248566915,1991.0,32.0,1,1.4870198248566915,64.33333333333331,30-32
2023,13361,3.4727535348925977,PIT,0.0,105.0,0.0,-1.0554259370030221,1991.0,32.0,1,-1.0554259370030221,105.0,30-32
2023,13394,2.5057416544694595,PIT,0.0,56.66666666666668,7.0,2.307113541220477,1990.0,33.0,1,2.307113541220477,56.66666666666668,33+
2023,13419,10.052101541902928,HIT,661.0,0.0,0.0,6.600842368832133,1991.0,32.0,1,6.600842368832133,661.0,30-32
2023,13424,3.0882078517272076,PIT,0.0,61.0,0.0,,1990.0,33.0,0,0.0,61.0,33+
2023,13431,6.504558861080878,PIT,0.0,136.66666666666663,0.0,0.45535437128993017,1991.0,32.0,1,0.45535437128993017,136.66666666666663,30-32
2023,13435,4.25426439153567,PIT,0.0,62.66666666666668,13.0,2.6732670040776485,1991.0,32.0,1,2.6732670040776485,62.66666666666668,30-32
2023,13449,4.23771371930424,PIT,0.0,51.66666666666668,2.0,2.427703055056511,1990.0,33.0,1,2.427703055056511,51.66666666666668,33+
2023,13470,6.043754681238506,PIT,0.0,61.0,3.0,-0.20672454169783705,1994.0,29.0,1,-0.20672454169783705,61.0,27-29
2023,13510,10.704515910797106,HIT,691.0,0.0,0.0,13.017305652898553,1992.0,31.0,1,13.017305652898553,691.0,30-32
2023,13543,16.44070956735203,PIT,0.0,180.0,0.0,5.8527593536886755,1992.0,31.0,1,5.8527593536886755,180.0,30-32
2023,13580,2.341201570246249,PIT,0.0,58.66666666666668,0.0,-0.12822180293937735,1991.0,32.0,1,-0.12822180293937735,58.66666666666668,30-32
2023,13594,5.455097460428263,PIT,0.0,52.333333333333336,1.0,,1993.0,30.0,0,0.0,52.333333333333336,30-32
2023,13602,4.289529767556951,HIT,302.0,0.0,0.0,1.2458325283767726,1991.0,32.0,1,1.2458325283767726,302.0,30-32
2023,13611,14.198889243390564,HIT,693.0,0.0,0.0,7.744569241002913,1992.0,31.0,1,7.744569241002913,693.0,30-32
2023,13613,9.403117119673357,HIT,650.0,0.0,0.0,9.796241595493562,1993.0,30.0,1,9.796241595493562,650.0,30-32
2023,13619,3.8790176279059927,PIT,0.0,86.0,1.0,4.757465594521873,1992.0,31.0,1,4.757465594521873,86.0,30-32
2023,13621,7.293301817096172,HIT,576.0,0.0,0.0,4.100492036295456,1993.0,30.0,1,4.100492036295456,576.0,30-32
2023,13624,11.47299600619692,HIT,536.0,0.0,0.0,7.173275190167715,1994.0,29.0,1,7.173275190167715,536.0,27-29
2023,13649,9.339551562562391,PIT,0.0,63.0,24.0,6.515932500817073,1993.0,30.0,1,6.515932500817073,63.0,30-32
2023,13675,3.579130332494712,HIT,243.0,0.0,0.0,3.5002568726024874,1994.0,29.0,1,3.5002568726024874,243.0,27-29
2023,13723,0.4124583435770883,HIT,276.0,8.0,0.0,2.7786746374079194,1989.0,34.0,1,2.7786746374079194,276.0,33+
2023,13743,7.502511118211235,PIT,0.0,77.66666666666667,0.0,7.262146640919472,1994.0,29.0,1,7.262146640919472,77.66666666666667,27-29
2023,13757,5.606051531305415,HIT,384.0,0.0,0.0,1.4115443393744957,1990.0,33.0,1,1.4115443393744957,384.0,33+
2023,13761,3.819944280512172,PIT,0.0,82.66666666666667,1.0,-0.6304396145460676,1990.0,33.0,1,-0.6304396145460676,82.66666666666667,33+
2023,13763,0.5086870812592311,PIT,0.0,54.0,1.0,-1.5219230293632564,1991.0,32.0,1,-1.5219230293632564,54.0,30-32
2023,13767,1.7405544238352402,PIT,0.0,42.333333333333336,1.0,2.6658848084041513,1990.0,33.0,1,2.6658848084041513,42.333333333333336,33+
2023,13768,3.741716899331447,HIT,287.0,0.0,0.0,1.0652679047243494,1991.0,32.0,1,1.0652679047243494,287.0,30-32
2023,13770,2.475549441061279,HIT,243.0,0.0,0.0,3.5489524857391266,1991.0,32.0,1,3.5489524857391266,243.0,30-32
2023,13774,14.273946457546522,PIT,0.0,177.66666666666663,0.0,5.59832611321934,1994.0,29.0,1,5.59832611321934,177.66666666666663,27-29
2023,13781,1.794726821191254,PIT,0.0,97.66666666666667,0.0,-1.8949545047887764,1991.0,32.0,1,-1.8949545047887764,97.66666666666667,30-32
2023,13799,8.70783192985703,PIT,0.0,87.66666666666667,2.0,7.265446977341373,1991.0,32.0,1,7.265446977341373,87.66666666666667,30-32
2023,13836,1.2801468784703236,HIT,209.0,2.0,0.0,0.10283153215591953,1991.0,32.0,1,0.10283153215591953,209.0,30-32
2023,13853,1.605368494801426,HIT,318.0,0.0,0.0,0.13973256684469515,1990.0,33.0,1,0.13973256684469515,318.0,33+
2023,13892,10.89281697268033,PIT,0.0,60.66666666666668,34.0,3.141866066988049,1990.0,33.0,1,3.141866066988049,60.66666666666668,33+
2023,13896,-5.732313050124256,PIT,0.0,102.33333333333331,0.0,-3.788538988514069,1994.0,29.0,1,-3.788538988514069,102.33333333333331,27-29
2023,13942,3.32048946144892,PIT,0.0,69.33333333333331,0.0,2.254363318407976,1989.0,34.0,1,2.254363318407976,69.33333333333331,33+
2023,14078,10.514107621858635,PIT,0.0,134.33333333333331,0.0,6.862466055191044,1991.0,32.0,1,6.862466055191044,134.33333333333331,30-32
2023,14107,13.330281263688637,PIT,0.0,185.0,0.0,5.751493608102676,1991.0,32.0,1,5.751493608102676,185.0,30-32
2023,14111,1.3012897923945839,HIT,293.0,0.0,0.0,1.1439044165105254,1992.0,31.0,1,1.1439044165105254,293.0,30-32
2023,14128,2.9857793028493287,HIT,332.0,0.0,0.0,1.1368297546447066,1993.0,30.0,1,1.1368297546447066,332.0,30-32
2023,14130,3.3780979819625214,HIT,319.0,0.0,0.0,0.14626071224323406,1992.0,31.0,1,0.14626071224323406,319.0,30-32
2023,14161,4.105611352503571,HIT,347.0,0.0,0.0,5.731975850270479,1993.0,30.0,1,5.731975850270479,347.0,30-32
2023,14162,4.880723014180601,HIT,580.0,0.0,0.0,5.389012333544714,1994.0,29.0,1,5.389012333544714,580.0,27-29
2023,14168,10.308485521789091,PIT,0.0,189.66666666666663,0.0,7.548782853283423,1994.0,29.0,1,7.548782853283423,189.66666666666663,27-29
2023,14212,12.465224751484781,PIT,0.0,56.333333333333336,33.0,10.035591834689644,1994.0,29.0,1,10.035591834689644,56.333333333333336,27-29
2023,14221,8.101409121782858,HIT,580.0,0.0,0.0,5.651205027851009,1992.0,31.0,1,5.651205027851009,580.0,30-32
2023,14274,1.7561389783101862,HIT,229.0,0.0,0.0,2.433705357144201,1990.0,33.0,1,2.433705357144201,229.0,33+
2023,14295,4.684574784275326,PIT,0.0,54.0,4.0,0.9170780388894982,1991.0,32.0,1,0.9170780388894982,54.0,30-32
2023,14332,7.781752917749897,PIT,0.0,70.66666666666667,3.0,4.247128359979487,1994.0,29.0,1,4.247128359979487,70.66666666666667,27-29
2023,14344,14.769496656342008,HIT,720.0,0.0,0.0,7.1534309756175976,1994.0,29.0,1,7.1534309756175976,720.0,27-29
2023,14361,-2.108360690736008,PIT,0.0,78.0,0.0,-5.074769325149925,1990.0,33.0,1,-5.074769325149925,78.0,33+
2023,14366,7.254380511066157,HIT,657.0,0.0,0.0,1.788865594191686,1992.0,31.0,1,1.788865594191686,657.0,30-32
2023,14374,9.777191600872648,PIT,0.0,120.0,0.0,7.8895749320356074,1993.0,30.0,1,7.8895749320356074,120.0,30-32
2023,14387,7.098381216046248,HIT,434.0,0.0,0.0,2.262146233476337,1994.0,29.0,1,2.262146233476337,434.0,27-29
2023,14444,2.3803893694715517,PIT,0.0,52.0,0.0,,1987.0,36.0,0,0.0,52.0,33+
